Source.Name,POW.AF3.Theta,POW.AF3.Alpha,POW.AF3.BetaL,POW.AF3.BetaH,POW.AF3.Gamma,POW.F7.Theta,POW.F7.Alpha,POW.F7.BetaL,POW.F7.BetaH,POW.F7.Gamma,POW.F3.Theta,POW.F3.Alpha,POW.F3.BetaL,POW.F3.BetaH,POW.F3.Gamma,POW.FC5.Theta,POW.FC5.Alpha,POW.FC5.BetaL,POW.FC5.BetaH,POW.FC5.Gamma,POW.T7.Theta,POW.T7.Alpha,POW.T7.BetaL,POW.T7.BetaH,POW.T7.Gamma,POW.P7.Theta,POW.P7.Alpha,POW.P7.BetaL,POW.P7.BetaH,POW.P7.Gamma,POW.O1.Theta,POW.O1.Alpha,POW.O1.BetaL,POW.O1.BetaH,POW.O1.Gamma,POW.O2.Theta,POW.O2.Alpha,POW.O2.BetaL,POW.O2.BetaH,POW.O2.Gamma,POW.P8.Theta,POW.P8.Alpha,POW.P8.BetaL,POW.P8.BetaH,POW.P8.Gamma,POW.T8.Theta,POW.T8.Alpha,POW.T8.BetaL,POW.T8.BetaH,POW.T8.Gamma,POW.FC6.Theta,POW.FC6.Alpha,POW.FC6.BetaL,POW.FC6.BetaH,POW.FC6.Gamma,POW.F4.Theta,POW.F4.Alpha,POW.F4.BetaL,POW.F4.BetaH,POW.F4.Gamma,POW.F8.Theta,POW.F8.Alpha,POW.F8.BetaL,POW.F8.BetaH,POW.F8.Gamma,POW.AF4.Theta,POW.AF4.Alpha,POW.AF4.BetaL,POW.AF4.BetaH,POW.AF4.Gamma
ashritrelax.normal.csv,52.980167,12.767831,12.028996,3.48055,4.81646,1096.627075,54.957489,14.396502,23.567471,12.270013,11.314439,13.578494,17.176781,4.389273,5.7014,33.697742,34.054932,38.53756,18.018633,56.321877,58.415154,44.305954,45.759975,24.793383,7.522878,8.427484,12.92844,19.279669,6.75069,6.094794,4.800631,10.669504,13.507441,4.850747,3.371432,4.486349,5.606691,5.114216,1.579152,1.338605,6.693818,7.547132,5.072173,2.336792,2.14689,14.519001,4.256186,7.661368,6.225736,4.2556,28.536039,24.172159,15.046413,6.682685,16.141762,16.482668,11.657679,12.656411,3.05495,4.51063,165.008377,37.768291,10.37713,4.300386,6.733479,82.402565,14.41779,10.185248,3.041327,3.685545
ashritrelax.normal.csv,38.653843,12.018216,12.190572,4.060649,5.183648,1171.918701,55.87714,15.00548,25.067066,13.324873,10.483136,13.926269,18.121653,5.149955,6.112955,34.042847,34.050575,40.05912,20.359077,61.817181,63.619423,49.355526,51.222473,27.62167,8.009656,9.528136,13.889269,20.835901,7.695769,6.643322,5.007281,11.260418,14.744445,5.625924,3.644974,4.816349,5.657292,5.462549,1.756192,1.463875,7.399858,7.754125,5.488581,2.601135,2.325501,16.839638,4.33413,8.086441,7.185209,4.769631,23.488268,25.133492,16.391624,7.452016,17.431883,14.744449,11.66389,13.264177,3.554651,4.822023,119.788368,39.496899,10.886627,5.248503,7.232751,59.048599,13.13826,10.148835,3.452906,3.918013
ashritrelax.normal.csv,27.633274,10.263034,10.94792,4.162745,4.897649,1088.95459,51.231258,14.191875,23.146788,12.524824,9.489787,12.56981,16.621912,5.264859,5.728374,32.013065,30.013271,36.445229,19.893759,58.531826,60.27063,47.10741,49.494873,26.653669,7.45569,9.76862,12.997517,19.490538,7.622407,6.307891,4.842086,10.40149,13.906098,5.67081,3.469201,4.681655,5.000738,5.060297,1.751122,1.436886,7.296053,6.910411,5.161412,2.585519,2.25798,17.453991,4.028262,7.567862,7.237734,4.734286,20.266928,23.849512,15.990536,7.318467,16.457285,13.02542,10.286593,12.17377,3.644588,4.574088,92.511978,38.105236,10.610732,5.797276,6.884732,40.824615,10.959192,9.023757,3.503571,3.712196
ashritrelax.normal.csv,21.633554,7.979395,8.589913,3.745401,4.069574,847.911926,41.958939,12.119241,18.480762,10.157778,8.30874,9.896173,13.099708,4.690526,4.686943,28.049755,22.870798,28.489229,16.81568,47.627144,49.814037,38.395836,41.12714,22.18751,6.052744,9.15553,10.460049,15.654267,6.554222,5.207208,4.486403,8.323057,11.252007,4.976495,2.905817,4.289484,3.852167,4.03587,1.569248,1.266708,6.497847,5.307488,4.174809,2.302737,1.970236,15.850513,3.321489,6.160974,6.328151,4.150093,17.957724,20.510141,13.725554,6.300378,13.474449,11.37247,7.928089,9.654148,3.316514,3.853264,75.631172,33.011372,9.302743,5.7046,5.775009,30.722265,8.486609,7.088214,3.169535,3.144567
ashritrelax.normal.csv,19.491215,5.832641,5.85962,2.955606,2.994569,586.770203,31.467018,9.378361,12.610017,7.057899,6.850626,6.773561,8.748305,3.627055,3.347521,23.483854,14.837912,18.832277,12.184614,32.848236,35.392784,26.307356,28.979139,15.746101,4.294392,8.024489,7.139648,10.66513,4.869123,3.726376,4.145405,5.727281,7.728734,3.795984,2.150877,3.843733,2.581731,2.743003,1.26912,1.013911,5.271292,3.466069,2.866905,1.853374,1.565568,12.863257,2.392692,4.304573,4.77916,3.223082,15.361747,16.024458,10.357466,4.751439,9.506035,9.476699,5.348291,6.556228,2.701569,2.908579,65.720779,25.375824,7.270937,4.975538,4.280499,27.490505,6.403742,4.945617,2.566388,2.418261
ashritrelax.normal.csv,19.511505,4.267609,3.52463,2.047143,2.003941,357.746765,22.276033,6.787117,7.222474,4.188862,5.457929,4.070723,4.870978,2.414652,2.110785,19.39819,8.079736,10.288582,7.431743,18.709873,21.684145,14.69909,16.883389,9.318024,2.723242,6.826153,4.056202,6.059928,3.100679,2.326479,4.033788,3.385717,4.449477,2.512436,1.437647,3.509475,1.541961,1.585635,0.936494,0.759622,4.046499,1.900623,1.651855,1.372343,1.17186,9.424996,1.489229,2.546939,3.099356,2.250174,12.824755,11.477705,6.953146,3.149618,5.754608,7.604447,3.255527,3.830663,2.002117,2.024525,60.932095,17.595863,5.099856,3.831676,2.865903,28.30171,5.074186,3.186459,1.880974,1.756635
ashritrelax.normal.csv,20.031158,3.381918,2.047292,1.270939,1.320872,194.770081,15.631276,4.886345,3.443433,2.210749,4.473565,2.283656,2.308416,1.385479,1.246818,16.285524,3.786304,4.629426,3.74538,8.493473,11.453862,6.411326,7.837172,4.472012,1.690405,5.969787,1.901755,2.882531,1.703671,1.339416,4.28187,1.787139,2.192677,1.468621,0.932221,3.38038,0.917758,0.827256,0.650165,0.567746,3.177535,0.902497,0.82501,0.97452,0.883035,6.482091,0.802881,1.2929,1.750001,1.482085,10.930193,7.729332,4.317325,1.881025,3.066554,6.096834,2.020355,2.094839,1.404587,1.39792,58.922863,11.33994,3.328949,2.607092,1.863293,30.19104,4.451699,2.135155,1.289078,1.303645
ashritrelax.normal.csv,19.945293,2.932204,1.398869,0.76954,0.987874,106.918053,11.362148,3.728581,1.465071,1.252955,4.04941,1.399569,1.137355,0.730605,0.809328,14.197146,1.882129,2.004211,1.589648,3.093289,6.056069,2.201908,2.923803,1.769651,1.251431,5.611858,0.843081,1.3276,0.884274,0.851322,4.857359,0.998031,1.107017,0.835878,0.67555,3.431173,0.669187,0.501447,0.454591,0.461538,2.814829,0.454096,0.450614,0.713107,0.724311,4.593312,0.410186,0.663752,0.956502,1.022826,9.665251,5.018409,2.711946,1.101741,1.6491,5.287642,1.562558,1.388384,1.010454,1.075927,56.856236,7.226819,2.18893,1.598957,1.352628,30.80056,4.145123,1.707849,0.884256,1.07952
ashritrelax.normal.csv,18.057728,2.560847,1.21573,0.549254,0.897688,63.42363,8.54794,3.042656,0.737841,1.003988,3.956715,1.061296,0.848055,0.456269,0.678385,12.384314,1.389882,1.306921,0.722411,1.273968,4.335691,0.940479,1.268943,0.784842,1.226449,5.595651,0.552001,0.889048,0.5688,0.73092,5.489564,0.733927,0.820121,0.58256,0.601152,3.496156,0.613396,0.457518,0.355105,0.426353,2.790208,0.333682,0.395803,0.579348,0.661857,3.726664,0.25637,0.507529,0.665284,0.823651,8.610538,3.151932,1.887351,0.749636,1.156628,4.870059,1.513705,1.304637,0.825636,0.981495,52.24091,4.75795,1.608929,0.965894,1.195681,28.321285,3.718258,1.579103,0.670858,1.008805
ashritrelax.normal.csv,14.169966,2.088488,1.124126,0.523522,0.904969,47.223404,6.897623,2.528633,0.55397,1.024053,3.834142,0.906984,0.822409,0.436254,0.691859,10.125413,1.320458,1.210086,0.562111,1.049205,4.421289,0.81126,1.06566,0.639933,1.371686,5.514897,0.545712,0.847552,0.537667,0.772873,5.772851,0.642305,0.803519,0.556233,0.609538,3.350322,0.583478,0.494108,0.331835,0.432717,2.772018,0.320853,0.459857,0.531287,0.64556,3.348045,0.247107,0.571846,0.659054,0.761765,7.222068,1.840146,1.421329,0.653395,1.075572,4.494441,1.53485,1.359066,0.79226,1.003838,43.378769,3.243089,1.351106,0.700575,1.189245,22.235188,3.037293,1.459164,0.596642,0.999624
ashritrelax.normal.csv,9.590513,1.585321,0.978871,0.586251,0.922722,47.973782,6.396233,2.127742,0.536259,1.062385,3.594703,0.801828,0.766185,0.516669,0.752342,7.389623,1.310552,1.103412,0.63474,1.150926,5.000126,0.774705,1.028738,0.676287,1.530221,5.050028,0.55043,0.789045,0.601191,0.843266,5.469175,0.553573,0.761456,0.611483,0.63568,2.943101,0.536151,0.508402,0.35547,0.457474,2.583963,0.347795,0.523906,0.526216,0.644943,2.897619,0.300352,0.672915,0.739007,0.739425,5.513906,1.035448,1.071001,0.673213,1.098412,4.060717,1.521028,1.316573,0.837353,1.068903,32.097755,2.054482,1.192261,0.676966,1.210781,14.774858,2.263919,1.262597,0.597467,1.002857
ashritrelax.normal.csv,5.999403,1.18255,0.802596,0.678315,0.921414,51.112022,6.767054,1.791627,0.581624,1.077413,3.411231,0.743187,0.674182,0.616499,0.821471,5.332729,1.326306,0.948913,0.762752,1.263292,5.529344,0.744669,0.965993,0.717274,1.636733,4.436559,0.548573,0.682569,0.67435,0.900646,4.760748,0.465308,0.676982,0.682689,0.654997,2.473697,0.487677,0.497906,0.402523,0.486566,2.36573,0.416811,0.560755,0.539129,0.650511,2.401546,0.384544,0.745993,0.835034,0.722654,4.103851,0.705349,0.817864,0.767894,1.14939,3.864344,1.473021,1.182812,0.917401,1.131596,18.064161,1.172327,1.074571,0.766481,1.230245,8.609086,1.621608,1.044329,0.641048,1.002541
ashritrelax.normal.csv,3.725236,0.954057,0.638984,0.775078,0.892182,55.607826,7.5194,1.540017,0.665125,1.066987,3.366353,0.720106,0.580571,0.704163,0.876613,4.212242,1.348074,0.776495,0.913297,1.333549,5.648227,0.726455,0.909462,0.747691,1.659244,3.801175,0.547121,0.569466,0.726835,0.930027,3.856497,0.388175,0.578635,0.740775,0.659191,2.07776,0.454724,0.479167,0.456489,0.510531,2.233532,0.506552,0.563746,0.561761,0.658592,2.097692,0.485172,0.780284,0.938165,0.702254,3.327701,0.66928,0.657652,0.920704,1.200765,4.093335,1.395826,1.010111,1.009466,1.161116,7.464581,0.658351,1.012638,0.908454,1.236555,4.562715,1.227998,0.86069,0.723889,0.993458
ashritrelax.normal.csv,2.862774,0.866168,0.524649,0.857804,0.83576,63.135048,7.984116,1.380408,0.768047,1.033735,3.348987,0.691524,0.513736,0.759424,0.899374,3.728864,1.321987,0.615134,1.050088,1.330136,5.34706,0.726825,0.868907,0.772172,1.586572,2.990077,0.540683,0.484575,0.741773,0.923154,2.855976,0.320372,0.494588,0.765544,0.644552,1.7685,0.442078,0.470829,0.505227,0.521461,2.151221,0.581026,0.541449,0.593543,0.662896,1.983316,0.571677,0.790306,1.040921,0.676304,3.007405,0.721192,0.581727,1.107868,1.223563,4.412774,1.293877,0.855928,1.097124,1.141846,2.948847,0.459339,0.983012,1.090025,1.221748,2.926497,1.041437,0.740407,0.842906,0.974823
ashritrelax.normal.csv,3.076062,0.828032,0.481601,0.908974,0.75993,68.120842,7.74102,1.275505,0.865547,0.979053,3.479666,0.623264,0.490097,0.773172,0.879534,3.675244,1.203152,0.490053,1.134452,1.244014,4.691719,0.730635,0.843342,0.789898,1.428538,2.316293,0.533897,0.446719,0.717875,0.879363,2.160342,0.264881,0.444888,0.748087,0.610836,1.765755,0.44218,0.48843,0.537125,0.513427,2.349298,0.61654,0.516294,0.629476,0.654198,2.41093,0.62208,0.804556,1.127413,0.646129,3.478776,0.760678,0.578033,1.297219,1.197898,4.917298,1.174791,0.761345,1.164464,1.074624,2.609064,0.416278,0.951327,1.287108,1.179854,3.095659,0.93412,0.684538,0.976771,0.945822
ashritrelax.normal.csv,3.375537,0.78,0.513521,0.916086,0.674798,59.730782,6.730161,1.193385,0.931138,0.90502,3.673171,0.520524,0.507409,0.748851,0.816494,3.527735,1.017876,0.403731,1.144295,1.091503,3.852095,0.727674,0.812667,0.795867,1.215326,1.932446,0.533754,0.451204,0.666519,0.804437,1.8345,0.226093,0.434406,0.692946,0.560361,1.942809,0.439051,0.53646,0.543844,0.48457,2.690221,0.609477,0.511181,0.657606,0.62306,3.240968,0.62611,0.844972,1.17793,0.612566,4.119007,0.74893,0.631882,1.444679,1.117378,5.296102,1.064242,0.732338,1.200402,0.971912,3.600948,0.406911,0.903279,1.452902,1.1074,3.517483,0.821696,0.67864,1.089105,0.902766
ashritrelax.normal.csv,3.336913,0.720199,0.597373,0.878654,0.590929,46.456272,5.137,1.079732,0.948855,0.821187,3.773507,0.413668,0.543996,0.698527,0.720482,2.903036,0.847609,0.349342,1.085582,0.910947,3.110452,0.725545,0.75693,0.786413,0.987657,1.749886,0.539978,0.470865,0.600793,0.709559,1.813659,0.211689,0.44926,0.613676,0.498628,2.180703,0.42207,0.603428,0.522175,0.438881,3.036474,0.573767,0.533919,0.663868,0.566356,4.219485,0.59627,0.903875,1.173765,0.576386,4.669892,0.679388,0.704136,1.512609,0.991049,5.371404,0.987829,0.737883,1.198867,0.85157,4.57555,0.394489,0.854113,1.539576,1.007799,3.508116,0.707968,0.702382,1.14698,0.842554
ashritrelax.normal.csv,3.185131,0.696357,0.705203,0.81102,0.518085,29.027426,3.490305,0.944194,0.915794,0.744029,3.840165,0.346007,0.58031,0.637794,0.608982,2.354339,0.798315,0.329023,0.988052,0.747269,2.553367,0.744503,0.67943,0.762291,0.783449,1.767816,0.541646,0.479382,0.529267,0.608894,1.91855,0.221541,0.470782,0.525333,0.432925,2.295082,0.395561,0.662681,0.475768,0.385295,3.186275,0.536095,0.572919,0.641945,0.490932,5.042912,0.556485,0.951403,1.109492,0.538094,5.085157,0.598691,0.764356,1.490502,0.840974,5.302786,0.99491,0.746066,1.162451,0.730948,5.192813,0.414801,0.839257,1.522534,0.893706,3.486887,0.664168,0.751659,1.138168,0.76647
ashritrelax.normal.csv,2.964371,0.722625,0.808695,0.734867,0.461638,16.131603,2.215909,0.795519,0.848604,0.68869,3.747438,0.344402,0.599688,0.582098,0.500497,1.804597,0.907629,0.338423,0.889014,0.631841,2.217096,0.805267,0.593292,0.726203,0.626345,1.764172,0.539213,0.45995,0.455965,0.515728,1.925392,0.259817,0.48162,0.438987,0.371032,2.224877,0.374277,0.686268,0.415987,0.333514,3.072285,0.51915,0.60451,0.600302,0.411223,5.355759,0.533869,0.952997,0.998468,0.498688,5.272718,0.543319,0.799751,1.400391,0.696033,5.062015,1.093231,0.738541,1.100881,0.62249,5.593943,0.476037,0.879283,1.41225,0.780625,3.375486,0.71183,0.824187,1.07364,0.681042
ashritrelax.normal.csv,2.751344,0.78365,0.886136,0.668299,0.418492,7.145626,1.557324,0.642088,0.769637,0.658935,3.546134,0.398363,0.59583,0.538017,0.406099,1.430501,1.136613,0.363837,0.8135,0.567393,1.964755,0.898467,0.50969,0.68026,0.515865,1.769091,0.543275,0.41299,0.38173,0.436411,1.847708,0.326957,0.475454,0.35818,0.316846,2.070937,0.368845,0.658343,0.352949,0.288248,2.816468,0.524808,0.609559,0.549122,0.339714,5.212966,0.537891,0.894829,0.863554,0.458111,5.280625,0.530534,0.823459,1.277479,0.577774,4.786504,1.228237,0.717382,1.02027,0.528369,5.736024,0.574944,0.969625,1.244163,0.677489,3.27124,0.828163,0.906623,0.977995,0.592368
ashritrelax.normal.csv,2.562122,0.851358,0.925858,0.620551,0.38041,3.561568,1.458993,0.48999,0.699047,0.644889,3.200525,0.482517,0.5714,0.504719,0.328013,1.20556,1.414517,0.391269,0.767961,0.530931,1.768315,0.99388,0.440502,0.628174,0.433703,1.74425,0.575939,0.348712,0.310473,0.369867,1.690673,0.426703,0.455004,0.284634,0.269227,1.877057,0.380226,0.587133,0.294821,0.24904,2.471366,0.530092,0.588815,0.49709,0.281866,4.696835,0.553218,0.793601,0.729167,0.416021,5.011582,0.553337,0.867818,1.157097,0.493844,4.419936,1.338449,0.695089,0.927223,0.44391,5.584129,0.682099,1.079886,1.06181,0.585679,3.089937,0.961698,0.979729,0.879523,0.504035
ashritrelax.normal.csv,2.450322,0.887052,0.920786,0.592066,0.340513,2.710691,1.685219,0.357385,0.647823,0.629537,2.84131,0.559934,0.528716,0.479212,0.264347,1.209625,1.64308,0.416766,0.743153,0.493461,1.673594,1.055479,0.396534,0.575602,0.363041,1.816678,0.637433,0.281144,0.250636,0.313053,1.587641,0.544782,0.426276,0.221671,0.226038,1.7437,0.405246,0.499516,0.248242,0.215255,2.158908,0.515726,0.561512,0.450739,0.23979,4.005646,0.559489,0.688067,0.617106,0.374357,4.562339,0.585615,0.964611,1.064112,0.442183,4.102252,1.378433,0.675723,0.832191,0.367226,5.192254,0.762947,1.171482,0.903723,0.505101,2.913423,1.043777,1.018947,0.799824,0.419481
ashritrelax.normal.csv,2.559416,0.873667,0.869602,0.575633,0.296527,3.289694,1.998119,0.270908,0.614659,0.597385,2.570884,0.604877,0.471474,0.458466,0.21396,1.554363,1.751388,0.443827,0.72368,0.440268,1.722592,1.065362,0.390214,0.526799,0.301841,1.984082,0.713063,0.227834,0.211259,0.26574,1.588003,0.652063,0.395176,0.174003,0.187731,1.721943,0.432697,0.427009,0.216548,0.187969,1.989278,0.474207,0.550524,0.411156,0.21499,3.448061,0.552015,0.616173,0.539497,0.338652,4.175616,0.602806,1.119117,1.006396,0.413611,3.832131,1.340931,0.651964,0.747742,0.30293,5.007074,0.798074,1.21928,0.792639,0.438747,2.986254,1.046218,1.01445,0.743969,0.3435
ashritrelax.normal.csv,3.436114,0.790642,0.778757,0.559,0.253863,6.008321,2.225704,0.252791,0.590575,0.543161,2.473682,0.595225,0.401085,0.43669,0.180494,2.64823,1.685924,0.474281,0.693823,0.376354,1.940551,1.01632,0.429378,0.485418,0.257265,2.164382,0.765796,0.196807,0.194688,0.231957,1.644008,0.717291,0.366056,0.144077,0.159731,1.767267,0.444577,0.386889,0.201422,0.172015,1.931098,0.409851,0.560669,0.375107,0.211634,3.081602,0.545137,0.595922,0.49448,0.318212,4.066037,0.591541,1.309094,0.976269,0.401054,3.60733,1.234317,0.610613,0.680581,0.263036,6.399264,0.788708,1.241611,0.727338,0.39584,4.208422,0.959083,0.980226,0.700992,0.285695
ashritrelax.normal.csv,6.104662,0.667545,0.663617,0.53061,0.223146,14.136199,2.297082,0.315871,0.566009,0.472477,2.687328,0.539374,0.32365,0.406118,0.169746,5.110377,1.471317,0.506227,0.645337,0.315351,2.324371,0.927823,0.509264,0.450257,0.235116,2.282033,0.766019,0.191989,0.193092,0.218045,1.721838,0.731199,0.346862,0.129349,0.150039,1.824168,0.431527,0.379139,0.20131,0.174864,1.943857,0.340687,0.580335,0.337327,0.23563,2.86426,0.570481,0.626445,0.47517,0.323534,4.590267,0.587227,1.492868,0.952153,0.403413,3.603035,1.101812,0.547031,0.629664,0.261986,11.905184,0.792952,1.27711,0.69149,0.390489,8.381767,0.847969,0.942398,0.652937,0.257468
ashritrelax.normal.csv,11.400933,0.532722,0.539954,0.486312,0.212996,30.315756,2.247632,0.454006,0.534042,0.39976,3.307755,0.452229,0.247891,0.363551,0.183927,9.148921,1.171116,0.532507,0.58073,0.270953,2.801308,0.83284,0.612264,0.415962,0.236571,2.268855,0.700473,0.216417,0.195502,0.229217,1.7731,0.697931,0.352125,0.127079,0.163939,1.877016,0.394204,0.388136,0.210061,0.200187,1.973703,0.283349,0.589128,0.295464,0.285688,2.712237,0.647901,0.683903,0.478667,0.358503,6.137005,0.614106,1.616162,0.918351,0.421037,4.057141,0.968967,0.46512,0.589939,0.305149,23.981222,0.855522,1.352548,0.668974,0.428726,17.006954,0.772903,0.916779,0.588211,0.264588
ashritrelax.normal.csv,19.336763,0.417481,0.425595,0.433972,0.226105,53.778732,2.17018,0.629498,0.495587,0.343114,4.315408,0.360649,0.18538,0.315991,0.219216,14.345237,0.873164,0.546355,0.513154,0.252631,3.238065,0.763876,0.712152,0.380856,0.257168,2.119728,0.592966,0.273673,0.19654,0.265259,1.798747,0.641533,0.402345,0.138432,0.200613,1.994951,0.347898,0.392712,0.223965,0.244387,2.036192,0.255619,0.569572,0.257119,0.350089,2.641326,0.774006,0.735212,0.512795,0.416478,8.867949,0.674661,1.63266,0.877662,0.449337,5.121579,0.85789,0.386912,0.562594,0.384567,42.309074,0.978615,1.454821,0.660298,0.503403,30.058216,0.765795,0.897551,0.515197,0.304744
ashritrelax.normal.csv,28.24855,0.340972,0.341968,0.386937,0.256407,79.619316,2.107597,0.784371,0.456399,0.31329,5.511177,0.29113,0.145643,0.274774,0.264708,19.490238,0.649498,0.551469,0.457407,0.260648,3.509252,0.73972,0.780097,0.347722,0.287055,1.899602,0.490608,0.361327,0.198193,0.317202,1.849064,0.595301,0.511849,0.165964,0.251027,2.235255,0.316752,0.384109,0.244097,0.296423,2.171272,0.273104,0.525272,0.237476,0.410326,2.683062,0.924505,0.766944,0.590405,0.479723,12.256033,0.757949,1.535272,0.841057,0.476647,6.694824,0.795541,0.344286,0.551505,0.479795,63.274807,1.12112,1.547347,0.671045,0.591775,44.885986,0.814847,0.869892,0.453916,0.366079
ashritrelax.normal.csv,35.599869,0.306632,0.309366,0.353413,0.290062,100.104622,2.041518,0.873203,0.416746,0.30609,6.455555,0.261206,0.135117,0.24679,0.305173,23.064421,0.5355,0.556665,0.419921,0.285036,3.516865,0.758846,0.793522,0.316682,0.313698,1.680748,0.436342,0.463152,0.203467,0.36859,1.928927,0.583287,0.67066,0.207845,0.299706,2.572504,0.319519,0.375214,0.271583,0.341476,2.351392,0.337245,0.488682,0.249707,0.448695,2.751955,1.049635,0.796037,0.707053,0.524606,15.175252,0.841491,1.372399,0.808957,0.488304,8.201136,0.796598,0.368728,0.55409,0.563293,80.160591,1.207752,1.601096,0.689889,0.659751,57.094749,0.873588,0.829194,0.416101,0.42886
ashritrelax.normal.csv,38.799629,0.299058,0.335411,0.334633,0.313264,108.171104,1.912487,0.881611,0.373176,0.306657,6.880822,0.269178,0.159407,0.232392,0.327914,23.868029,0.515194,0.568951,0.400023,0.311771,3.252052,0.799986,0.75518,0.286524,0.327643,1.511743,0.431787,0.556099,0.211797,0.401679,2.024883,0.598519,0.844283,0.257716,0.330839,2.912656,0.35504,0.392013,0.306138,0.36723,2.530684,0.427723,0.499178,0.297806,0.456547,2.817183,1.104152,0.856861,0.83833,0.533642,16.613909,0.903861,1.221263,0.773567,0.476186,9.258783,0.843964,0.479208,0.561575,0.613117,87.381775,1.1694,1.604785,0.695836,0.678451,62.462036,0.881919,0.781583,0.399703,0.473966
ashritrelax.normal.csv,36.849236,0.303591,0.410002,0.325629,0.3208,101.275253,1.6644,0.826222,0.325503,0.301504,6.594723,0.309818,0.222595,0.226993,0.3294,21.549896,0.542517,0.58856,0.393135,0.330978,2.804128,0.835077,0.679737,0.256347,0.325725,1.385668,0.449481,0.612228,0.218686,0.405472,2.092746,0.624055,0.981875,0.304995,0.335092,3.115794,0.40829,0.451873,0.344862,0.368833,2.61719,0.512026,0.574379,0.369826,0.438262,2.780374,1.067645,0.974571,0.947546,0.504904,15.958515,0.922848,1.146403,0.72603,0.445749,9.348837,0.901138,0.665592,0.561471,0.622373,82.012535,0.998977,1.56695,0.670795,0.641175,59.188797,0.815036,0.738917,0.392548,0.49189
ashritrelax.normal.csv,30.148724,0.315034,0.506766,0.319003,0.32001,81.304733,1.300381,0.737594,0.278886,0.289144,5.656526,0.372855,0.318586,0.226468,0.317649,16.791466,0.572126,0.606572,0.39592,0.343379,2.27641,0.843902,0.586067,0.226557,0.312406,1.255343,0.456557,0.611705,0.219222,0.380989,2.054036,0.643946,1.036274,0.337985,0.313856,3.079196,0.454693,0.546618,0.38213,0.349924,2.546036,0.55917,0.696697,0.444178,0.408306,2.606413,0.954102,1.136889,1.002852,0.456477,13.317961,0.89193,1.163031,0.6686,0.414292,8.456424,0.931107,0.88367,0.546549,0.601008,65.876884,0.758523,1.506114,0.610759,0.568415,48.138306,0.694144,0.712627,0.382378,0.488573
ashritrelax.normal.csv,21.103643,0.328167,0.604565,0.311621,0.323381,55.317074,0.897657,0.64759,0.243326,0.277328,4.353312,0.440663,0.43365,0.231661,0.305621,11.119327,0.571542,0.615221,0.410024,0.356623,1.802009,0.818249,0.498458,0.200003,0.297206,1.087372,0.443035,0.553652,0.210672,0.340027,1.916033,0.657138,0.9862,0.351631,0.277864,2.799376,0.46868,0.646049,0.411423,0.319358,2.298842,0.549769,0.823711,0.503288,0.382328,2.328603,0.804574,1.291319,0.988001,0.419289,9.572204,0.817602,1.22941,0.616915,0.399678,6.893984,0.902902,1.080425,0.521036,0.566777,44.492855,0.54676,1.439818,0.532223,0.494228,33.2187,0.564943,0.711115,0.365651,0.478081
ashritrelax.normal.csv,12.326892,0.351178,0.683064,0.300171,0.338468,31.04908,0.577199,0.576961,0.225233,0.274207,3.097009,0.504158,0.544957,0.244962,0.303342,6.15416,0.54473,0.60453,0.436672,0.378217,1.454296,0.756137,0.42753,0.179039,0.290175,0.908535,0.419245,0.451588,0.193886,0.299363,1.730024,0.671539,0.839759,0.348028,0.242546,2.364635,0.443099,0.714325,0.426125,0.287518,1.937468,0.48722,0.907687,0.538387,0.370466,2.061049,0.66867,1.36995,0.908268,0.423332,5.874723,0.725899,1.270049,0.586733,0.411619,5.240504,0.827067,1.209145,0.491718,0.535765,24.581881,0.46693,1.3638,0.462906,0.44785,19.005798,0.485644,0.724778,0.344482,0.472456
ashritrelax.normal.csv,6.002026,0.399423,0.730981,0.285127,0.362596,14.148583,0.420726,0.534697,0.227474,0.283506,2.19524,0.561338,0.629463,0.269249,0.312532,2.888425,0.516885,0.568916,0.476075,0.410135,1.247709,0.671809,0.377152,0.166602,0.295492,0.779403,0.410288,0.336627,0.174901,0.272545,1.595224,0.697553,0.643149,0.337036,0.220962,1.914041,0.39311,0.732942,0.423288,0.262404,1.567902,0.401006,0.920077,0.549708,0.373975,1.959248,0.594652,1.341348,0.793915,0.48507,3.173075,0.655532,1.233523,0.584835,0.447678,3.963773,0.75038,1.249518,0.465265,0.51521,10.852736,0.56718,1.267407,0.42693,0.438411,8.958721,0.489613,0.736261,0.327488,0.475099
ashritrelax.normal.csv,2.746845,0.487055,0.744847,0.27136,0.385726,6.141513,0.463004,0.511793,0.248086,0.303105,1.762046,0.610514,0.67155,0.305356,0.326624,1.517888,0.506605,0.513357,0.52963,0.446588,1.156892,0.583076,0.347924,0.166595,0.308806,0.739957,0.421711,0.23943,0.161585,0.264639,1.569044,0.716079,0.450383,0.328039,0.218242,1.560966,0.337945,0.701691,0.404156,0.246446,1.288325,0.333766,0.86286,0.543108,0.386027,2.110209,0.59657,1.216429,0.684403,0.601765,1.802793,0.639501,1.108111,0.604165,0.496658,3.279204,0.71433,1.206321,0.444601,0.502487,4.530702,0.845554,1.138351,0.435035,0.45404,4.169929,0.591324,0.72606,0.325449,0.480958
