POW.AF3.Theta,POW.AF3.Alpha,POW.AF3.BetaL,POW.AF3.BetaH,POW.AF3.Gamma,POW.F7.Theta,POW.F7.Alpha,POW.F7.BetaL,POW.F7.BetaH,POW.F7.Gamma,POW.F3.Theta,POW.F3.Alpha,POW.F3.BetaL,POW.F3.BetaH,POW.F3.Gamma,POW.FC5.Theta,POW.FC5.Alpha,POW.FC5.BetaL,POW.FC5.BetaH,POW.FC5.Gamma,POW.T7.Theta,POW.T7.Alpha,POW.T7.BetaL,POW.T7.BetaH,POW.T7.Gamma,POW.P7.Theta,POW.P7.Alpha,POW.P7.BetaL,POW.P7.BetaH,POW.P7.Gamma,POW.O1.Theta,POW.O1.Alpha,POW.O1.BetaL,POW.O1.BetaH,POW.O1.Gamma,POW.O2.Theta,POW.O2.Alpha,POW.O2.BetaL,POW.O2.BetaH,POW.O2.Gamma,POW.P8.Theta,POW.P8.Alpha,POW.P8.BetaL,POW.P8.BetaH,POW.P8.Gamma,POW.T8.Theta,POW.T8.Alpha,POW.T8.BetaL,POW.T8.BetaH,POW.T8.Gamma,POW.FC6.Theta,POW.FC6.Alpha,POW.FC6.BetaL,POW.FC6.BetaH,POW.FC6.Gamma,POW.F4.Theta,POW.F4.Alpha,POW.F4.BetaL,POW.F4.BetaH,POW.F4.Gamma,POW.F8.Theta,POW.F8.Alpha,POW.F8.BetaL,POW.F8.BetaH,POW.F8.Gamma,POW.AF4.Theta,POW.AF4.Alpha,POW.AF4.BetaL,POW.AF4.BetaH,POW.AF4.Gamma
6.440069,2.190991,0.500724,0.587032,0.547892,50.457916,3.53206,1.116189,1.093321,0.742118,3.517894,0.816422,0.373327,0.352166,0.213315,11.249515,1.181223,0.824327,0.632623,0.512848,5.932459,1.002867,0.526502,1.613457,0.809543,4.449012,0.64265,0.33572,0.371056,0.279447,7.611101,0.937852,0.546751,0.57952,0.406791,2.161619,0.551963,0.299194,0.26606,0.21826,3.191992,1.104842,0.917031,0.440627,0.298418,6.471035,1.671107,1.321395,0.717314,0.532749,9.901846,1.857009,1.017972,0.950366,0.596302,8.327506,1.883454,0.688404,0.768923,0.570818,16.045042,3.852277,0.474646,1.043,0.743915,8.19704,2.041829,0.353151,0.604891,0.565766
7.486651,2.646894,0.513495,0.569072,0.507974,67.065529,4.454105,0.996774,1.060869,0.728075,4.154134,1.066053,0.372322,0.324399,0.188548,10.571531,1.55777,0.831209,0.55906,0.427108,7.529299,1.3007,0.640284,1.620384,0.798838,5.40413,0.75911,0.373345,0.348824,0.24475,9.661295,1.102052,0.569969,0.498381,0.378142,2.837093,0.609178,0.319212,0.260418,0.199259,4.229778,1.28211,0.951674,0.466474,0.290682,8.353253,1.987249,1.360594,0.739953,0.474057,11.744702,2.205601,1.098867,0.920303,0.527772,10.277881,2.474577,0.726419,0.747426,0.512187,18.138435,4.882801,0.634888,1.052924,0.748914,9.634312,2.632521,0.338376,0.602553,0.53211
8.243567,2.877806,0.54111,0.558162,0.4848,81.033699,5.312901,0.879036,1.015282,0.714821,4.63387,1.238533,0.364616,0.291088,0.178425,10.405733,1.929052,0.923579,0.52687,0.367495,8.526368,1.511241,0.768723,1.549645,0.820973,5.797607,0.809292,0.393947,0.32225,0.226939,10.946671,1.185715,0.565789,0.412536,0.368943,3.263554,0.628315,0.337675,0.252013,0.191277,4.895792,1.354558,0.922987,0.463793,0.292027,9.452794,2.143743,1.33668,0.75231,0.428815,12.56351,2.47543,1.155099,0.891209,0.496348,11.621368,2.866376,0.753816,0.710474,0.493526,18.73604,5.807801,0.883226,1.127743,0.775098,10.311597,3.068509,0.350295,0.589228,0.514426
8.301313,2.779861,0.573695,0.539221,0.475929,85.61808,5.978577,0.78154,0.934153,0.708299,4.733961,1.27105,0.349823,0.253456,0.183783,9.963325,2.114213,1.016953,0.506753,0.333586,8.484252,1.550621,0.890411,1.392022,0.862793,5.419601,0.761199,0.382032,0.287703,0.21848,10.845975,1.135223,0.518244,0.329022,0.368948,3.255033,0.587614,0.342692,0.231358,0.189386,4.909657,1.287056,0.837886,0.428424,0.293347,9.183715,2.064107,1.255222,0.739719,0.395082,11.850608,2.540394,1.163563,0.845971,0.493934,11.699585,2.913665,0.75116,0.653276,0.500887,17.320395,6.338612,1.173421,1.236161,0.804995,9.861328,3.190073,0.379409,0.558195,0.506618
7.800175,2.402575,0.6082,0.504883,0.478991,83.847778,6.504752,0.775368,0.839673,0.71324,4.382507,1.166771,0.336064,0.217009,0.202135,9.021615,2.027957,1.040448,0.475042,0.318716,7.458081,1.404143,0.98309,1.171695,0.905769,4.383231,0.622733,0.333307,0.245718,0.212654,9.448827,0.956284,0.434814,0.257116,0.366355,2.825998,0.491884,0.325795,0.197448,0.18736,4.289886,1.109603,0.717426,0.369596,0.286789,7.810331,1.762862,1.140924,0.700083,0.370846,9.872375,2.375275,1.143169,0.775691,0.50545,10.519936,2.620486,0.732136,0.58392,0.517997,14.396043,6.310805,1.473155,1.33119,0.82057,8.470764,2.979001,0.437318,0.518074,0.502668
7.196654,1.858007,0.637284,0.46408,0.493666,80.494408,6.808575,0.999382,0.812625,0.731864,3.85405,0.968601,0.333495,0.190656,0.229577,7.705779,1.692777,0.975221,0.429943,0.31785,6.090333,1.135402,1.029191,0.939031,0.935785,3.180499,0.442325,0.262203,0.203781,0.210428,7.408158,0.716841,0.34649,0.20959,0.35653,2.195042,0.373412,0.289454,0.160053,0.182738,3.378721,0.909244,0.593812,0.307001,0.270561,5.911371,1.370843,1.030257,0.648003,0.359452,7.5167,2.083429,1.136693,0.689811,0.521117,8.703951,2.107379,0.730268,0.520821,0.537982,11.167171,5.797983,1.741455,1.376463,0.815955,6.799987,2.525081,0.537272,0.488384,0.500696
6.70642,1.314352,0.648667,0.433897,0.520895,85.883553,7.317527,1.67456,0.975907,0.766122,3.283863,0.759216,0.345245,0.180215,0.26297,6.181722,1.239129,0.851872,0.384627,0.329861,4.802768,0.855711,1.018593,0.743878,0.945015,2.13721,0.282014,0.193283,0.171801,0.218786,5.378258,0.510674,0.288741,0.195499,0.344632,1.548534,0.273564,0.245541,0.132268,0.17909,2.458755,0.775003,0.496488,0.259536,0.250116,4.094085,1.058937,0.947528,0.604023,0.371366,5.658461,1.855163,1.178799,0.607655,0.544138,6.820062,1.575664,0.773406,0.476568,0.565546,9.03729,5.100316,1.935113,1.354629,0.800245,5.375783,2.015689,0.6751,0.483253,0.503015
6.754135,0.922685,0.63327,0.429801,0.558889,105.975258,8.562707,2.90058,1.408812,0.811958,2.960338,0.617852,0.366202,0.187403,0.299236,5.064777,0.813253,0.709191,0.353428,0.354689,4.100375,0.659138,0.95044,0.621302,0.930801,1.569282,0.186755,0.148253,0.158172,0.24236,3.94143,0.405988,0.278342,0.215379,0.340463,1.11763,0.225118,0.207748,0.123304,0.182333,1.864065,0.754557,0.436867,0.23801,0.235153,3.002536,0.950969,0.887839,0.583449,0.417041,4.957798,1.87902,1.267723,0.549793,0.58372,5.620683,1.209859,0.860304,0.45262,0.607025,9.140214,4.607965,2.036732,1.277602,0.786454,4.761413,1.653136,0.826675,0.503701,0.51197
7.118989,0.750013,0.593234,0.45291,0.601117,141.276459,10.771514,4.546703,2.080179,0.858266,2.831308,0.577256,0.389463,0.209512,0.334546,4.453854,0.533455,0.583558,0.343531,0.392732,3.887802,0.583053,0.839001,0.579714,0.896104,1.397044,0.168894,0.136787,0.167415,0.277729,3.118795,0.419169,0.307052,0.261903,0.351284,0.918815,0.236718,0.183239,0.13457,0.19647,1.600629,0.828329,0.407591,0.243661,0.235388,2.712273,1.066709,0.829397,0.590234,0.497892,5.453718,2.224402,1.358421,0.526063,0.644468,5.151586,1.08759,0.959495,0.441564,0.663292,11.858429,4.626006,2.076302,1.166648,0.779374,4.886589,1.543112,0.950921,0.53502,0.526273
7.614359,0.750631,0.542546,0.490342,0.637597,184.107071,13.626583,6.293199,2.833397,0.889825,2.882331,0.603949,0.41286,0.241089,0.364058,4.387785,0.480375,0.492303,0.357294,0.443003,3.984351,0.590114,0.707712,0.602039,0.848407,1.483301,0.205013,0.153769,0.196341,0.313803,2.836608,0.507456,0.34822,0.319516,0.376913,0.94274,0.287814,0.171642,0.160191,0.220218,1.639595,0.925308,0.392261,0.269772,0.254299,3.117116,1.310816,0.763336,0.61859,0.599605,6.857472,2.796987,1.400956,0.535097,0.719664,5.296538,1.136135,1.031244,0.433962,0.725753,16.423029,5.217883,2.105236,1.046922,0.774311,5.616435,1.638067,1.016669,0.557752,0.540959
