POW.AF3.Theta,POW.AF3.Alpha,POW.AF3.BetaL,POW.AF3.BetaH,POW.AF3.Gamma,POW.F7.Theta,POW.F7.Alpha,POW.F7.BetaL,POW.F7.BetaH,POW.F7.Gamma,POW.F3.Theta,POW.F3.Alpha,POW.F3.BetaL,POW.F3.BetaH,POW.F3.Gamma,POW.FC5.Theta,POW.FC5.Alpha,POW.FC5.BetaL,POW.FC5.BetaH,POW.FC5.Gamma,POW.T7.Theta,POW.T7.Alpha,POW.T7.BetaL,POW.T7.BetaH,POW.T7.Gamma,POW.P7.Theta,POW.P7.Alpha,POW.P7.BetaL,POW.P7.BetaH,POW.P7.Gamma,POW.O1.Theta,POW.O1.Alpha,POW.O1.BetaL,POW.O1.BetaH,POW.O1.Gamma,POW.O2.Theta,POW.O2.Alpha,POW.O2.BetaL,POW.O2.BetaH,POW.O2.Gamma,POW.P8.Theta,POW.P8.Alpha,POW.P8.BetaL,POW.P8.BetaH,POW.P8.Gamma,POW.T8.Theta,POW.T8.Alpha,POW.T8.BetaL,POW.T8.BetaH,POW.T8.Gamma,POW.FC6.Theta,POW.FC6.Alpha,POW.FC6.BetaL,POW.FC6.BetaH,POW.FC6.Gamma,POW.F4.Theta,POW.F4.Alpha,POW.F4.BetaL,POW.F4.BetaH,POW.F4.Gamma,POW.F8.Theta,POW.F8.Alpha,POW.F8.BetaL,POW.F8.BetaH,POW.F8.Gamma,POW.AF4.Theta,POW.AF4.Alpha,POW.AF4.BetaL,POW.AF4.BetaH,POW.AF4.Gamma
15.534378,2.026542,2.669437,3.175983,4.441916,35.584999,14.009814,2.578836,1.188934,1.60051,7.415374,2.553889,0.401597,0.667179,1.033588,9.298686,3.284991,0.773401,0.739832,1.272972,6.977068,1.480469,0.443041,2.243341,2.77856,4.670211,0.850479,0.339571,0.729125,0.853846,5.204604,1.823932,0.551876,0.690826,0.943355,3.127789,0.84279,0.254569,0.470231,0.498209,4.342504,1.128808,0.450336,0.766153,0.76114,7.336194,2.495977,0.606751,1.018476,1.323833,10.57989,3.391515,1.089382,1.382192,1.07671,10.732965,6.114545,1.087864,1.570935,2.095653,7.398254,3.112882,0.779802,1.143626,1.689432,9.975746,1.697441,3.135953,2.990308,2.244678
17.549452,2.028095,2.268513,3.124193,4.805751,41.373146,13.402267,2.753198,1.296592,1.53261,8.607937,2.374991,0.412757,0.681703,0.928833,11.487035,3.176705,0.708154,0.774669,1.183397,8.658421,1.339858,0.419522,2.15571,2.783118,5.686311,0.792016,0.348109,0.70349,0.803691,5.96783,1.779258,0.59473,0.64272,0.90175,3.49538,0.758065,0.294618,0.472889,0.492577,5.166208,1.11379,0.418477,0.749042,0.732272,8.648423,2.364531,0.583502,1.051473,1.224162,12.474363,3.235389,1.06917,1.360321,1.092486,13.016418,5.508935,1.112414,1.505334,1.963622,8.754754,3.584871,0.891328,1.264807,1.692402,12.162792,1.702901,2.599564,3.102788,2.310203
20.815077,1.914766,1.779323,2.900168,4.824608,51.714966,13.21816,2.732262,1.372987,1.426548,9.224736,2.052246,0.415856,0.659682,0.797594,13.788145,2.9401,0.633523,0.777521,1.065708,10.220627,1.158235,0.403873,1.897017,2.632918,6.355817,0.726446,0.351132,0.620448,0.731702,6.466776,1.702063,0.607144,0.574399,0.839623,3.555433,0.624459,0.317128,0.44866,0.476863,5.524282,1.039255,0.377823,0.719587,0.697179,9.096081,2.096813,0.539146,1.090316,1.087707,13.269428,2.900156,1.043715,1.26801,1.092429,14.492964,4.541636,1.130079,1.374726,1.769069,10.171484,4.1173,1.087292,1.396746,1.686704,13.790592,1.668059,2.021024,3.041641,2.293461
24.675714,1.856992,1.344113,2.549587,4.499021,66.226555,13.089341,2.511346,1.397314,1.279567,9.185589,1.701184,0.412275,0.60931,0.663546,16.138512,2.649895,0.578294,0.747704,0.928736,11.281144,0.988007,0.401681,1.552184,2.361225,6.484312,0.682978,0.342606,0.509853,0.649322,6.596447,1.629667,0.584793,0.510439,0.762963,3.247378,0.482046,0.312299,0.407637,0.446982,5.232011,0.927734,0.336546,0.687897,0.649351,8.540385,1.792081,0.486548,1.12138,0.937862,12.630829,2.528453,1.026051,1.138906,1.058174,14.754154,3.515987,1.146476,1.22036,1.537916,12.516939,4.825791,1.416738,1.521858,1.666122,14.8344,1.646635,1.549672,2.851186,2.149158
30.142504,2.308121,1.117731,2.141091,3.902298,82.683556,12.681737,2.145831,1.366294,1.101914,8.805859,1.466188,0.416441,0.548208,0.543671,17.587353,2.370019,0.566869,0.69836,0.784689,11.54564,0.873908,0.433138,1.226155,2.023637,6.144667,0.681748,0.326132,0.405404,0.566746,6.534832,1.576233,0.545192,0.469889,0.677524,2.813333,0.375159,0.287347,0.362846,0.403984,4.626439,0.825738,0.310614,0.654464,0.586609,7.451582,1.569657,0.46141,1.125925,0.794937,12.0974,2.36788,1.065125,1.016301,0.982826,14.592813,2.768792,1.193196,1.083415,1.296836,17.46874,5.905889,1.903209,1.622812,1.620999,18.042812,1.977203,1.323519,2.599732,1.878325
37.646961,3.786371,1.206453,1.745228,3.152197,98.497665,12.049067,1.718477,1.286163,0.913775,8.524081,1.455314,0.455635,0.495444,0.444412,18.38718,2.166489,0.638327,0.647457,0.647801,11.182483,0.84143,0.51858,0.998594,1.685225,5.63482,0.725017,0.315843,0.330657,0.490215,6.484372,1.524751,0.531586,0.456211,0.58912,2.419524,0.341722,0.273737,0.325067,0.353952,4.006414,0.798928,0.334892,0.615193,0.513392,6.509995,1.540754,0.521776,1.093818,0.671548,12.952498,2.67368,1.231546,0.932825,0.8746,14.726453,2.540722,1.30511,0.983886,1.065725,26.554918,7.57595,2.549783,1.681128,1.541036,25.876581,3.114221,1.410587,2.343769,1.534457
47.302513,6.53058,1.588254,1.420455,2.372261,110.421875,11.80899,1.386734,1.180977,0.736612,8.856987,1.720703,0.571396,0.467227,0.364742,18.019472,2.164283,0.843789,0.619966,0.531502,11.006432,0.947702,0.695611,0.900957,1.405382,5.466951,0.827829,0.345485,0.297851,0.422533,6.873771,1.52649,0.627007,0.462083,0.504365,2.420193,0.41164,0.313014,0.300314,0.304631,3.937831,0.905493,0.453337,0.568123,0.436907,6.515827,1.795932,0.724798,1.030561,0.569267,16.038074,3.612704,1.565266,0.896263,0.752757,16.139797,2.953511,1.525415,0.921499,0.857664,38.53857,9.905095,3.311229,1.682411,1.41776,39.096222,5.331988,1.774708,2.116499,1.191566
57.215771,10.203066,2.160794,1.204497,1.665168,115.149384,12.676631,1.364003,1.092528,0.591003,9.673266,2.252371,0.788347,0.477308,0.305441,17.396158,2.591471,1.18123,0.655369,0.450167,11.175567,1.291187,0.988942,0.926296,1.222526,5.71518,1.015806,0.443519,0.314861,0.367293,7.627544,1.680345,0.893419,0.487149,0.434997,2.797804,0.602501,0.434718,0.295033,0.264369,4.45238,1.17603,0.69428,0.524678,0.36717,7.641023,2.363243,1.095049,0.970663,0.486959,20.720215,5.110608,2.077985,0.914062,0.641457,18.645405,3.967491,1.871802,0.90352,0.688951,52.186634,12.512857,4.141958,1.648317,1.257361,55.220978,8.453223,2.32792,1.934687,0.91645
64.857071,13.847006,2.762433,1.10911,1.109509,112.651733,15.034579,1.736628,1.068072,0.500452,10.776355,2.936036,1.082126,0.529902,0.276616,16.930561,3.568793,1.583722,0.785722,0.422574,12.168704,1.915132,1.377752,1.059991,1.154047,6.540618,1.293387,0.612356,0.383668,0.333426,8.999119,2.066271,1.317126,0.541899,0.399287,3.633033,0.891618,0.629357,0.313664,0.24211,5.672258,1.571094,1.035415,0.504955,0.318112,9.875246,3.139593,1.584781,0.963396,0.431342,25.644726,6.811793,2.699455,0.997987,0.564047,21.758152,5.316178,2.295064,0.947325,0.587619,63.068176,14.701944,4.944685,1.630637,1.092736,68.968452,11.75518,2.945749,1.810415,0.754527
67.854668,16.435547,3.230849,1.117086,0.762448,105.747513,18.419292,2.510229,1.145699,0.48881,11.846071,3.598065,1.388004,0.616399,0.292024,17.193941,5.053518,1.945923,1.016924,0.464904,13.854399,2.755846,1.798551,1.301506,1.202818,7.73663,1.636327,0.824256,0.499482,0.333969,10.87749,2.677948,1.810134,0.642289,0.414375,4.692761,1.219997,0.851236,0.35743,0.245467,7.254962,1.994843,1.402912,0.529857,0.305509,12.632239,3.93497,2.086539,1.050333,0.42049,29.27051,8.263583,3.299467,1.151911,0.537841,24.574184,6.646106,2.696543,1.058879,0.580549,69.548676,15.82471,5.57924,1.675587,0.976041,75.954613,14.312885,3.512707,1.749248,0.72061
