POW.AF3.Theta,POW.AF3.Alpha,POW.AF3.BetaL,POW.AF3.BetaH,POW.AF3.Gamma,POW.F7.Theta,POW.F7.Alpha,POW.F7.BetaL,POW.F7.BetaH,POW.F7.Gamma,POW.F3.Theta,POW.F3.Alpha,POW.F3.BetaL,POW.F3.BetaH,POW.F3.Gamma,POW.FC5.Theta,POW.FC5.Alpha,POW.FC5.BetaL,POW.FC5.BetaH,POW.FC5.Gamma,POW.T7.Theta,POW.T7.Alpha,POW.T7.BetaL,POW.T7.BetaH,POW.T7.Gamma,POW.P7.Theta,POW.P7.Alpha,POW.P7.BetaL,POW.P7.BetaH,POW.P7.Gamma,POW.O1.Theta,POW.O1.Alpha,POW.O1.BetaL,POW.O1.BetaH,POW.O1.Gamma,POW.O2.Theta,POW.O2.Alpha,POW.O2.BetaL,POW.O2.BetaH,POW.O2.Gamma,POW.P8.Theta,POW.P8.Alpha,POW.P8.BetaL,POW.P8.BetaH,POW.P8.Gamma,POW.T8.Theta,POW.T8.Alpha,POW.T8.BetaL,POW.T8.BetaH,POW.T8.Gamma,POW.FC6.Theta,POW.FC6.Alpha,POW.FC6.BetaL,POW.FC6.BetaH,POW.FC6.Gamma,POW.F4.Theta,POW.F4.Alpha,POW.F4.BetaL,POW.F4.BetaH,POW.F4.Gamma,POW.F8.Theta,POW.F8.Alpha,POW.F8.BetaL,POW.F8.BetaH,POW.F8.Gamma,POW.AF4.Theta,POW.AF4.Alpha,POW.AF4.BetaL,POW.AF4.BetaH,POW.AF4.Gamma
8.452818,1.110512,1.475838,0.319892,0.375,12.976468,1.786042,0.71764,0.753052,0.399678,4.399113,0.885546,0.527758,0.287356,0.180189,3.376453,0.632323,0.610073,0.274524,0.168811,1.065168,0.241598,0.352221,0.172258,0.297304,1.039557,0.537435,0.179447,0.147138,0.387886,2.169178,0.802223,0.279057,0.164032,0.200627,1.327902,0.229605,0.229224,0.092684,0.096749,1.713553,0.196381,0.309834,0.134744,0.196578,14.938422,3.463644,1.806128,0.636526,0.497857,7.064639,1.644557,0.911116,0.435913,0.405947,6.363771,1.017103,1.288158,0.294084,0.377662,2533.729736,742.201538,297.372986,98.63221,28.456505,9.718065,0.930616,1.795081,0.353136,0.296453
6.650838,1.07944,1.239461,0.308774,0.371245,15.452019,2.070189,0.726211,0.850798,0.38583,4.536871,1.006501,0.435578,0.299042,0.157719,4.351142,0.77936,0.567461,0.326766,0.158782,1.41615,0.277328,0.353413,0.168215,0.306903,1.390391,0.677721,0.212774,0.155842,0.393105,2.564643,0.837514,0.19576,0.193712,0.182186,1.730016,0.289579,0.252906,0.092397,0.095641,2.356057,0.199964,0.254762,0.151546,0.202655,7.681113,1.327362,0.94955,0.337052,0.421006,7.158919,1.208424,0.841141,0.354867,0.365975,6.816674,1.068637,1.171345,0.280265,0.325769,755.024475,216.986374,86.514099,28.630093,8.63524,8.226181,0.900841,1.497521,0.308458,0.300412
6.261149,1.114213,0.95669,0.303096,0.361848,17.065134,2.300824,0.725055,0.886719,0.366517,4.961688,1.126195,0.3946,0.314243,0.138099,5.598774,0.939085,0.533401,0.359073,0.153381,1.755224,0.33358,0.361824,0.173614,0.306052,1.687269,0.806237,0.258749,0.165119,0.375414,2.846229,0.842242,0.141113,0.214858,0.156085,2.056257,0.359906,0.266108,0.106494,0.09615,2.948258,0.237427,0.191034,0.180202,0.210284,5.049184,0.592033,0.586305,0.258862,0.384037,8.568656,0.978463,0.824391,0.335819,0.326878,7.566054,1.200585,1.066126,0.282265,0.272433,128.105911,29.179077,11.743172,3.906038,1.596229,8.275735,0.92569,1.174065,0.282202,0.295446
6.457126,1.142941,0.702609,0.310562,0.352358,17.391626,2.577032,0.725735,0.856033,0.348405,5.166541,1.180287,0.411388,0.337442,0.126602,6.778604,1.092901,0.506962,0.364459,0.15403,1.97914,0.387164,0.367938,0.192712,0.300693,1.852495,0.884439,0.299897,0.170946,0.343904,2.914903,0.805695,0.122626,0.221783,0.127643,2.206059,0.414553,0.263008,0.135398,0.09743,3.30355,0.28598,0.134325,0.218627,0.216815,4.54886,0.474095,0.486522,0.270351,0.356408,9.695311,0.89276,0.834182,0.356575,0.282749,8.039962,1.320619,1.029373,0.30254,0.226674,13.848552,1.179005,0.74883,0.341523,0.522893,8.490464,0.93493,0.915791,0.284646,0.283347
6.54791,1.164359,0.533213,0.335089,0.347607,16.476664,2.974885,0.735966,0.779393,0.339358,5.056312,1.161333,0.47581,0.365665,0.125051,7.592692,1.231614,0.487881,0.347657,0.159905,2.006769,0.416115,0.361764,0.227411,0.297934,1.827644,0.887274,0.323351,0.17228,0.310666,2.732306,0.732151,0.145177,0.215919,0.102899,2.124744,0.437414,0.243481,0.17456,0.098798,3.300341,0.331796,0.100202,0.260938,0.220043,4.318992,0.50451,0.472176,0.284493,0.321585,9.633773,0.868633,0.868377,0.3915,0.238331,7.762424,1.390318,1.086531,0.337574,0.19518,10.793728,0.920775,0.702843,0.332561,0.464033,8.116028,0.926873,0.793446,0.315092,0.273494
6.378864,1.17533,0.459963,0.37148,0.347774,14.842699,3.475184,0.758201,0.688207,0.341448,4.733914,1.091278,0.565767,0.390185,0.130507,7.931545,1.35931,0.476032,0.317845,0.167028,1.836978,0.417308,0.342519,0.275485,0.302578,1.61459,0.810674,0.323925,0.170741,0.283717,2.337963,0.641958,0.205328,0.206001,0.085588,1.856981,0.427198,0.212489,0.217558,0.10057,2.953625,0.373372,0.097543,0.299361,0.219373,3.769886,0.599629,0.507842,0.295821,0.285418,8.561733,0.924628,0.948399,0.431424,0.205439,6.838206,1.404664,1.214673,0.379932,0.179815,9.871208,1.133331,1.012913,0.359866,0.439929,7.231952,0.9338,0.816934,0.364191,0.27568
5.934759,1.175911,0.457515,0.408167,0.347817,13.144665,3.927071,0.799079,0.612388,0.351185,4.174292,1.006282,0.658318,0.40202,0.137272,7.888165,1.462957,0.482364,0.286209,0.169852,1.532575,0.403897,0.318208,0.332813,0.316324,1.273686,0.679062,0.30337,0.169016,0.263389,1.82597,0.568378,0.28944,0.2041,0.075558,1.484924,0.395694,0.176565,0.257259,0.103685,2.395164,0.419241,0.122551,0.326626,0.215923,3.124721,0.783601,0.579779,0.311501,0.257504,6.861529,1.116343,1.083493,0.472678,0.191908,5.51465,1.406586,1.35305,0.419276,0.178465,8.35695,1.623911,1.542522,0.419644,0.450483,5.973948,1.001028,0.934505,0.416401,0.292752
5.210531,1.150151,0.492624,0.431896,0.341984,11.744276,4.112863,0.862028,0.568853,0.36417,3.515892,0.93035,0.737373,0.397785,0.140548,7.468093,1.514914,0.52015,0.262266,0.164734,1.188391,0.396136,0.297331,0.398346,0.339838,0.905595,0.5309,0.269902,0.167755,0.243289,1.337963,0.529124,0.374774,0.217307,0.070552,1.117723,0.360937,0.148153,0.287176,0.108886,1.802481,0.472349,0.16873,0.338149,0.211877,2.7474,1.078669,0.66247,0.341047,0.247064,5.029384,1.443435,1.249863,0.514684,0.198892,4.036263,1.422597,1.442768,0.44731,0.18797,6.71657,2.337297,2.187104,0.520789,0.486736,4.532135,1.142285,1.075726,0.45578,0.319033
4.357477,1.091612,0.541646,0.432051,0.32762,10.693373,3.934346,0.946144,0.550731,0.378651,2.855949,0.875608,0.7976,0.379347,0.138243,6.911991,1.487815,0.58868,0.248356,0.151891,0.880637,0.407271,0.289894,0.468427,0.377233,0.592935,0.399805,0.231639,0.166171,0.217745,0.967457,0.516479,0.433825,0.243221,0.070099,0.839003,0.340048,0.143352,0.303288,0.11589,1.33892,0.525165,0.230335,0.334497,0.208875,2.842254,1.455657,0.729886,0.391394,0.262146,3.478416,1.82702,1.395675,0.557355,0.221297,2.706745,1.452261,1.456972,0.458724,0.20527,5.645421,3.053801,2.717499,0.657926,0.529312,3.162698,1.3204,1.181611,0.468002,0.343498
3.541425,0.997817,0.583837,0.412187,0.307323,9.706915,3.366398,1.05102,0.545575,0.395416,2.328938,0.843983,0.830166,0.352022,0.13137,6.165221,1.367066,0.671098,0.244463,0.135197,0.656499,0.438662,0.309165,0.536678,0.435558,0.389707,0.30345,0.192525,0.163285,0.187741,0.768929,0.509843,0.445694,0.273218,0.076998,0.692843,0.343201,0.178944,0.305187,0.122947,1.0797,0.571242,0.303497,0.322223,0.206258,3.607497,1.868589,0.756493,0.467562,0.311026,2.388817,2.133027,1.454493,0.600578,0.251429,1.746982,1.463932,1.390316,0.451419,0.226624,4.955163,3.567202,2.981072,0.81,0.560892,2.068772,1.456362,1.20177,0.449646,0.355372
