POW.AF3.Theta,POW.AF3.Alpha,POW.AF3.BetaL,POW.AF3.BetaH,POW.AF3.Gamma,POW.F7.Theta,POW.F7.Alpha,POW.F7.BetaL,POW.F7.BetaH,POW.F7.Gamma,POW.F3.Theta,POW.F3.Alpha,POW.F3.BetaL,POW.F3.BetaH,POW.F3.Gamma,POW.FC5.Theta,POW.FC5.Alpha,POW.FC5.BetaL,POW.FC5.BetaH,POW.FC5.Gamma,POW.T7.Theta,POW.T7.Alpha,POW.T7.BetaL,POW.T7.BetaH,POW.T7.Gamma,POW.P7.Theta,POW.P7.Alpha,POW.P7.BetaL,POW.P7.BetaH,POW.P7.Gamma,POW.O1.Theta,POW.O1.Alpha,POW.O1.BetaL,POW.O1.BetaH,POW.O1.Gamma,POW.O2.Theta,POW.O2.Alpha,POW.O2.BetaL,POW.O2.BetaH,POW.O2.Gamma,POW.P8.Theta,POW.P8.Alpha,POW.P8.BetaL,POW.P8.BetaH,POW.P8.Gamma,POW.T8.Theta,POW.T8.Alpha,POW.T8.BetaL,POW.T8.BetaH,POW.T8.Gamma,POW.FC6.Theta,POW.FC6.Alpha,POW.FC6.BetaL,POW.FC6.BetaH,POW.FC6.Gamma,POW.F4.Theta,POW.F4.Alpha,POW.F4.BetaL,POW.F4.BetaH,POW.F4.Gamma,POW.F8.Theta,POW.F8.Alpha,POW.F8.BetaL,POW.F8.BetaH,POW.F8.Gamma,POW.AF4.Theta,POW.AF4.Alpha,POW.AF4.BetaL,POW.AF4.BetaH,POW.AF4.Gamma
6.499442,4.128884,1.753122,4.157791,11.990732,24.06702,4.759812,3.009613,6.519933,13.022449,39.495857,7.246816,6.225191,4.651233,12.086161,9.010833,2.620983,3.879375,5.836802,15.474936,4.628856,6.327427,8.858686,19.435616,89.505264,1.584178,1.217417,1.084674,2.346942,6.534259,1.913478,2.37427,3.389721,5.642003,14.240405,1.22877,0.56381,0.851285,1.610429,3.936128,2.50329,1.387551,1.61259,5.001433,9.418674,7.054022,4.960398,2.184469,12.382048,30.125692,8.758197,4.69339,3.2784,5.5873,20.203499,6.778301,4.633622,5.37728,6.39111,17.094589,10.520113,6.679478,3.969375,5.209274,22.570847,6.442883,5.110503,2.695861,5.145213,17.726053
6.626697,3.321565,1.806135,4.185693,11.824573,24.963623,5.863716,3.368382,7.187291,12.716281,21.742348,4.378104,4.306709,4.033981,11.635775,8.898922,2.888785,4.052467,5.995052,15.220823,2.868038,5.427308,7.891107,16.386938,90.850601,1.42887,1.040356,1.065266,2.315961,6.687235,2.15864,2.458533,3.480361,5.500933,14.078544,1.412645,0.54205,0.710422,1.501152,3.755684,2.692839,1.231449,1.40175,4.842177,8.93992,7.739712,4.03966,2.215868,12.241848,30.237717,8.532075,4.450798,3.394166,5.148007,18.906151,6.546569,4.385052,5.405492,5.830029,16.202862,9.513841,6.939256,3.608338,4.687985,21.250187,6.701215,4.543459,2.762657,4.824059,16.960575
6.886466,2.65829,1.786684,4.076667,11.1176,24.121017,7.410604,3.457543,7.44646,11.944437,11.138634,2.743112,3.202648,3.570716,10.913008,8.193986,3.222091,3.987389,6.037796,14.425935,2.964318,4.770199,7.052456,12.92718,87.629578,1.337664,0.880158,1.030854,2.221723,6.635722,2.491437,2.479209,3.413347,5.145462,13.448345,1.633703,0.517975,0.56522,1.335325,3.485377,3.000965,1.065299,1.180436,4.452941,8.116645,8.799178,3.106386,2.2293,11.446448,29.324339,9.104954,3.899339,3.543291,4.797499,16.775536,6.871797,4.046427,5.052417,5.189786,14.830765,9.477902,6.708137,3.307277,4.29157,18.877802,7.393532,3.823402,2.795674,4.488015,15.48974
6.754167,2.309195,1.752731,3.804938,10.034254,21.804733,9.164709,3.290478,7.144953,10.858492,6.399062,2.082739,2.701402,3.183173,10.042747,7.063363,3.519286,3.77285,5.865789,13.341789,3.278662,4.124748,6.443343,10.188086,81.252876,1.253886,0.785865,1.008549,2.062316,6.411988,2.580691,2.438422,3.231427,4.621424,12.54444,1.760656,0.510086,0.460318,1.135328,3.192394,3.167272,0.952485,1.049136,3.893068,7.145727,9.380063,2.354453,2.364511,10.028345,27.637838,10.164695,3.205065,3.796292,4.487173,14.387355,7.154837,3.700764,4.534992,4.533998,13.347052,9.981368,5.905411,3.175403,3.969339,16.093201,8.351674,3.151492,2.927809,4.119137,13.696992
6.43047,2.244134,1.746219,3.446461,8.801752,18.923552,10.732405,2.992455,6.365609,9.66626,5.355177,1.861393,2.459433,2.85375,9.141238,5.704916,3.621207,3.508332,5.505493,12.204314,3.076294,3.524418,6.196437,8.924734,73.521614,1.24804,0.763929,1.009673,1.865613,6.077247,2.634726,2.363068,3.001342,4.049393,11.56424,1.796992,0.525489,0.420021,0.944643,2.929508,3.229042,0.915741,1.053739,3.282203,6.229919,9.423674,1.856984,2.700112,8.271105,25.846474,11.302156,2.567302,4.148652,4.221691,12.286701,7.089438,3.377115,4.087498,3.964936,12.04947,10.523967,4.830417,3.241415,3.73032,13.536976,8.710856,2.618592,3.214491,3.750972,11.964855
5.675714,2.292022,1.815019,3.142833,7.625654,16.363729,11.710606,2.801119,5.385913,8.547751,4.878321,1.676826,2.309218,2.636027,8.285645,4.583086,3.443778,3.269996,5.100059,11.130445,2.971158,2.972369,6.410758,9.193549,65.819008,1.242241,0.776172,1.027499,1.683915,5.683791,2.451486,2.268473,2.784417,3.589411,10.613526,1.682326,0.553547,0.437839,0.81869,2.714314,2.988907,0.927285,1.165913,2.769098,5.5008,8.536907,1.629096,3.183319,6.577166,24.770527,11.763552,2.12962,4.517565,4.092403,10.770512,6.505566,3.091378,3.893774,3.613931,11.04805,10.900104,3.858956,3.409647,3.637523,11.599554,8.484998,2.232554,3.631038,3.471495,10.535443
4.888018,2.269881,1.963338,2.992332,6.628564,14.831248,11.770078,2.914476,4.512846,7.608258,4.382403,1.427097,2.237549,2.578305,7.476041,4.096596,2.99832,3.083304,4.824275,10.111529,2.494468,2.484807,6.914694,10.479086,58.884727,1.214115,0.770392,1.033684,1.573728,5.256778,2.241117,2.137962,2.601043,3.354292,9.669778,1.494587,0.571644,0.48201,0.790809,2.522071,2.586788,0.934441,1.303939,2.461352,4.976481,7.15312,1.715896,3.659897,5.311585,25.026625,11.168035,1.981123,4.788861,4.208457,9.787393,5.752584,2.853115,4.001711,3.567863,10.236095,10.897429,3.340914,3.563773,3.730832,10.294598,7.184274,1.948483,4.047081,3.348623,9.438837
3.991651,2.082987,2.147847,3.056768,5.867818,14.474352,10.8627,3.350068,4.013205,6.900977,3.492831,1.112021,2.208943,2.714943,6.683283,4.748281,2.38859,2.922703,4.888862,9.140517,2.159704,2.085504,7.518768,12.115332,53.006565,1.114116,0.712894,0.992286,1.599213,4.807379,1.956761,1.943721,2.412773,3.426548,8.671233,1.234217,0.558498,0.506003,0.866389,2.313088,1.998746,0.884987,1.358251,2.409227,4.610385,5.543509,2.089865,3.910708,4.700639,26.799023,9.53147,2.132854,4.859403,4.688122,9.071753,5.166595,2.663237,4.286456,3.883193,9.428291,10.6819,3.424011,3.653738,4.079734,9.397507,5.576306,1.741408,4.305619,3.456879,8.582195
3.334551,1.764307,2.335887,3.317615,5.36249,15.283538,9.306518,3.93925,3.981488,6.471415,2.844177,0.809528,2.194648,3.013475,5.919732,6.891397,1.846884,2.776074,5.386484,8.303344,1.757626,1.851027,8.101339,13.549023,48.455654,0.934307,0.609217,0.893134,1.795,4.362627,1.697842,1.679304,2.171469,3.810168,7.635963,0.984768,0.51509,0.483159,1.015868,2.07142,1.482673,0.777138,1.274794,2.580895,4.362673,4.223738,2.684403,3.8157,4.738467,29.789066,8.012223,2.549014,4.720155,5.537318,8.389856,5.352234,2.518628,4.558725,4.512792,8.529683,11.692851,4.057026,3.719021,4.70882,8.693931,4.224621,1.61752,4.324704,3.806817,7.878925
2.846245,1.402129,2.5183,3.674042,5.093986,16.65501,7.582235,4.428292,4.309761,6.340125,2.468621,0.591486,2.19657,3.385545,5.257073,10.686596,1.562247,2.660142,6.224052,7.754824,1.580254,1.839465,8.538224,14.385933,45.595833,0.721411,0.477241,0.755873,2.125943,3.969678,1.454272,1.343704,1.862705,4.395024,6.688476,0.746675,0.453036,0.416886,1.185732,1.81757,1.04088,0.647316,1.076359,2.882501,4.225975,3.335755,3.344396,3.38825,5.238091,33.292065,7.101625,3.091112,4.45846,6.588831,7.684393,6.293658,2.362014,4.671869,5.280773,7.593791,14.410826,4.927149,3.879375,5.545743,8.108576,3.655339,1.554094,4.14725,4.305614,7.302832
