POW.AF3.Theta,POW.AF3.Alpha,POW.AF3.BetaL,POW.AF3.BetaH,POW.AF3.Gamma,POW.F7.Theta,POW.F7.Alpha,POW.F7.BetaL,POW.F7.BetaH,POW.F7.Gamma,POW.F3.Theta,POW.F3.Alpha,POW.F3.BetaL,POW.F3.BetaH,POW.F3.Gamma,POW.FC5.Theta,POW.FC5.Alpha,POW.FC5.BetaL,POW.FC5.BetaH,POW.FC5.Gamma,POW.T7.Theta,POW.T7.Alpha,POW.T7.BetaL,POW.T7.BetaH,POW.T7.Gamma,POW.P7.Theta,POW.P7.Alpha,POW.P7.BetaL,POW.P7.BetaH,POW.P7.Gamma,POW.O1.Theta,POW.O1.Alpha,POW.O1.BetaL,POW.O1.BetaH,POW.O1.Gamma,POW.O2.Theta,POW.O2.Alpha,POW.O2.BetaL,POW.O2.BetaH,POW.O2.Gamma,POW.P8.Theta,POW.P8.Alpha,POW.P8.BetaL,POW.P8.BetaH,POW.P8.Gamma,POW.T8.Theta,POW.T8.Alpha,POW.T8.BetaL,POW.T8.BetaH,POW.T8.Gamma,POW.FC6.Theta,POW.FC6.Alpha,POW.FC6.BetaL,POW.FC6.BetaH,POW.FC6.Gamma,POW.F4.Theta,POW.F4.Alpha,POW.F4.BetaL,POW.F4.BetaH,POW.F4.Gamma,POW.F8.Theta,POW.F8.Alpha,POW.F8.BetaL,POW.F8.BetaH,POW.F8.Gamma,POW.AF4.Theta,POW.AF4.Alpha,POW.AF4.BetaL,POW.AF4.BetaH,POW.AF4.Gamma
159.386292,25.400883,3.288658,6.474293,6.652947,24.508713,8.704534,3.247793,6.065131,7.452816,15.426903,6.768585,2.254244,6.032229,5.951781,14.640206,4.162301,3.020314,8.809093,9.611403,3.34268,3.003714,5.227442,20.354095,34.642361,3.029941,2.218587,3.285125,5.216722,6.624653,3.030268,2.652724,3.609448,6.538988,7.429134,1.459561,1.414869,1.987402,3.325632,3.438559,2.524363,2.264488,3.561209,5.9927,5.353255,38.352642,3.994511,4.106328,11.440897,19.526747,19.946075,9.451827,7.132866,9.108737,10.790287,39.820469,13.651338,5.633755,8.866616,10.303111,21.832352,8.413167,6.461728,7.697833,8.625483,146.664719,33.330093,4.818964,8.356868,8.67942
137.545288,22.100683,3.349391,6.5999,6.521233,18.391254,8.064767,3.257092,6.161737,7.740706,12.875028,6.3728,2.345341,6.212584,5.792667,11.361159,4.217103,3.026398,9.241777,9.512544,2.893285,3.582486,4.783432,18.308805,33.530262,2.7446,2.403956,3.108503,5.301621,6.540197,2.386576,2.845234,3.48296,6.610999,7.337394,1.14862,1.542632,1.770889,3.219559,3.274509,2.202755,2.410135,3.253029,5.882,4.945295,31.222239,3.900064,3.632344,11.42684,17.398668,16.979649,8.934978,7.058125,9.105894,10.452894,35.863304,13.290421,5.903486,8.907825,9.977467,19.97892,8.663358,6.335559,7.617693,8.681334,124.427002,29.137556,4.839645,8.166554,8.354025
107.736641,17.61001,3.216289,6.403778,5.979309,12.658545,6.944021,3.071066,5.972316,7.499004,10.29601,5.454135,2.282236,6.000422,5.316774,8.324018,3.900891,2.844427,9.112635,8.838549,2.387659,3.931548,4.211981,16.223364,31.707232,2.282774,2.410204,2.641031,5.038295,6.184177,1.750352,2.813585,3.016191,6.204786,6.836184,0.829648,1.498766,1.488624,2.897943,2.969908,1.900686,2.307562,2.724014,5.412109,4.387539,23.030247,3.54956,3.189347,11.140396,16.05798,13.266577,7.653911,6.327744,8.474387,9.525224,29.870251,11.673265,5.626438,8.363731,9.090672,17.071033,8.112906,5.701375,7.09973,8.321698,97.093597,22.937084,4.513925,7.502654,7.531108
75.805641,13.093344,2.986906,5.894942,5.108094,8.699979,5.634937,2.793255,5.464705,6.7347,7.886894,4.356312,2.152279,5.395408,4.580338,5.933554,3.379502,2.601448,8.380007,7.671487,1.972649,4.066116,3.768038,14.519584,29.342539,1.742928,2.225245,2.036887,4.432203,5.556877,1.204648,2.578525,2.383471,5.375181,5.963943,0.545861,1.288138,1.203159,2.407609,2.564066,1.492817,1.974452,2.131633,4.640705,3.752671,15.603791,2.947825,2.962218,10.617108,15.60586,9.370394,6.011151,5.247689,7.288909,8.155293,23.088785,9.302588,4.958693,7.287593,7.754888,13.868081,6.973324,4.77738,6.194433,7.551416,67.915634,16.428068,4.006575,6.452477,6.336569
48.281647,9.490779,2.800511,5.147676,4.075221,6.843359,4.420424,2.515656,4.715099,5.620408,6.193405,3.412669,2.041286,4.519865,3.706106,4.554846,2.849074,2.402669,7.198966,6.217926,1.775231,4.08237,3.619834,13.444108,26.496601,1.293822,1.88961,1.46651,3.642462,4.739335,0.948784,2.211476,1.769376,4.3357,4.86885,0.411901,0.984104,0.95945,1.849243,2.118843,1.17124,1.515554,1.613191,3.708415,3.114548,9.944208,2.225443,2.990806,9.924985,15.859628,6.326067,4.47356,4.201234,5.813104,6.590997,16.84478,6.861973,4.163359,5.92753,6.195368,10.763017,5.628528,3.856947,5.082738,6.476271,43.967907,11.064156,3.529452,5.220315,4.986218
28.886707,7.340363,2.786569,4.27457,3.082684,6.467588,3.445577,2.29489,3.876144,4.425607,5.117316,2.828511,1.985942,3.555976,2.845623,3.956792,2.446718,2.291178,5.838444,4.737214,1.880298,4.0564,3.741962,13.0375,23.184807,1.010407,1.486571,1.05715,2.872173,3.863444,0.919665,1.812557,1.303754,3.337887,3.751195,0.412214,0.69652,0.775959,1.332789,1.698547,0.887148,1.073352,1.247086,2.783056,2.53644,6.529997,1.531625,3.181865,9.103219,16.635588,4.360493,3.401562,3.467807,4.365945,5.108274,12.186191,4.961539,3.460835,4.585742,4.683113,8.627875,4.494155,3.165105,3.981309,5.285285,27.319553,7.762531,3.269016,4.033491,3.719326
19.979401,6.79601,3.025058,3.418036,2.300408,6.256325,2.719093,2.141756,3.136567,3.413222,4.81217,2.637607,1.97148,2.696616,2.137164,3.824411,2.203675,2.257526,4.594356,3.470929,2.225335,3.999656,3.941173,13.088135,19.542782,0.976583,1.112409,0.843552,2.266887,3.054558,1.138449,1.464043,1.028223,2.571041,2.787092,0.517444,0.511088,0.648276,0.942562,1.350874,0.793827,0.754701,1.032351,2.007595,2.070288,4.416295,1.014493,3.353507,8.108532,17.845367,3.875967,2.959887,3.140102,3.201814,3.932978,9.819921,3.951544,2.971211,3.518002,3.45761,7.671564,3.922077,2.810548,3.065779,4.200461,22.039816,6.778429,3.311527,3.077981,2.73299
20.097195,7.716739,3.457873,2.710727,1.813335,6.424186,2.1985,2.047241,2.653579,2.738647,4.769996,2.745546,1.959097,2.084961,1.660134,3.798191,2.073526,2.271425,3.695881,2.578332,2.527713,3.857181,4.020959,13.34531,15.973436,1.07,0.825544,0.782162,1.877876,2.391524,1.393268,1.214028,0.918266,2.11066,2.074655,0.662271,0.455523,0.56743,0.715563,1.097682,0.762053,0.59375,0.924848,1.468562,1.746523,3.292612,0.73031,3.334515,7.03608,19.339903,4.414951,3.101058,3.142751,2.443905,3.176885,9.719877,3.843379,2.693259,2.859632,2.654424,8.247028,4.052577,2.782093,2.431636,3.395489,25.470051,7.869752,3.599484,2.451679,2.126344
27.062216,9.332799,3.965194,2.216803,1.608112,6.233126,1.817019,1.999731,2.45999,2.416034,5.03427,2.940812,1.933783,1.747955,1.415472,3.852024,1.96653,2.305577,3.202368,2.109316,2.811833,3.553945,3.899957,13.679648,13.166777,1.229377,0.630928,0.801163,1.652588,1.894507,1.644044,1.058474,0.926798,1.901288,1.623006,0.794137,0.496412,0.520746,0.633041,0.937727,0.813675,0.557522,0.859547,1.169218,1.560277,2.420908,0.674553,3.110553,6.010914,20.795717,5.933963,3.580041,3.302792,2.05276,2.821318,11.515083,4.286047,2.565267,2.575686,2.273324,10.094159,4.727595,2.98224,2.068254,2.932207,36.268261,10.034515,3.99639,2.131417,1.882496
35.771122,10.73954,4.388663,1.921731,1.591042,6.355187,1.505905,1.975956,2.462205,2.337285,5.291255,3.04969,1.885181,1.609611,1.344499,3.927469,1.821995,2.327362,3.005507,2.00521,2.918895,3.083339,3.6029,14.041831,11.878875,1.323094,0.498016,0.843777,1.497173,1.529503,1.725864,0.959393,1.009107,1.819538,1.372884,0.898812,0.58055,0.500682,0.63914,0.853527,0.893722,0.595281,0.793784,1.047733,1.476148,2.10479,0.822887,2.797122,5.19373,21.804054,7.789413,4.139126,3.455756,1.890357,2.757769,13.819363,4.815151,2.516146,2.511979,2.207164,12.850974,5.630765,3.260208,1.889296,2.764412,48.45517,12.14529,4.346415,2.008386,1.8943
41.731888,11.216725,4.549709,1.774481,1.652197,6.476857,1.238724,1.926059,2.519014,2.36047,5.347317,2.989756,1.795119,1.561794,1.375626,4.165918,1.6339,2.281046,2.930264,2.146985,3.082578,2.538826,3.303633,14.439482,12.429348,1.307547,0.397249,0.88136,1.340445,1.255594,1.674728,0.87267,1.121777,1.745572,1.252114,0.970929,0.663507,0.499704,0.66739,0.82373,0.970652,0.663152,0.709792,1.007519,1.44984,2.052573,1.106125,2.533586,4.631798,22.025982,9.289104,4.558684,3.456565,1.827682,2.852994,15.351429,5.06533,2.452983,2.506472,2.314822,15.081047,6.371977,3.427647,1.811525,2.786127,57.296867,13.287922,4.463459,1.969876,2.030451
42.159355,10.643538,4.41591,1.727824,1.71106,6.964985,1.058161,1.833132,2.525431,2.384627,5.067418,2.755882,1.667331,1.523439,1.446565,4.476625,1.437614,2.134046,2.842779,2.40545,3.189255,2.103134,3.152213,14.918727,14.481574,1.167258,0.321357,0.924804,1.176229,1.058438,1.476717,0.775763,1.250214,1.619937,1.20824,1.010046,0.716992,0.513653,0.676425,0.823876,1.006115,0.729213,0.620625,0.977412,1.438443,2.221156,1.413046,2.397439,4.383278,21.334406,9.83571,4.691729,3.235511,1.794123,2.979687,15.396588,4.912876,2.312488,2.46695,2.463655,15.721677,6.62518,3.335208,1.7791,2.869836,58.716286,13.115306,4.28853,1.952427,2.176574
