POW.AF3.Theta,POW.AF3.Alpha,POW.AF3.BetaL,POW.AF3.BetaH,POW.AF3.Gamma,POW.F7.Theta,POW.F7.Alpha,POW.F7.BetaL,POW.F7.BetaH,POW.F7.Gamma,POW.F3.Theta,POW.F3.Alpha,POW.F3.BetaL,POW.F3.BetaH,POW.F3.Gamma,POW.FC5.Theta,POW.FC5.Alpha,POW.FC5.BetaL,POW.FC5.BetaH,POW.FC5.Gamma,POW.T7.Theta,POW.T7.Alpha,POW.T7.BetaL,POW.T7.BetaH,POW.T7.Gamma,POW.P7.Theta,POW.P7.Alpha,POW.P7.BetaL,POW.P7.BetaH,POW.P7.Gamma,POW.O1.Theta,POW.O1.Alpha,POW.O1.BetaL,POW.O1.BetaH,POW.O1.Gamma,POW.O2.Theta,POW.O2.Alpha,POW.O2.BetaL,POW.O2.BetaH,POW.O2.Gamma,POW.P8.Theta,POW.P8.Alpha,POW.P8.BetaL,POW.P8.BetaH,POW.P8.Gamma,POW.T8.Theta,POW.T8.Alpha,POW.T8.BetaL,POW.T8.BetaH,POW.T8.Gamma,POW.FC6.Theta,POW.FC6.Alpha,POW.FC6.BetaL,POW.FC6.BetaH,POW.FC6.Gamma,POW.F4.Theta,POW.F4.Alpha,POW.F4.BetaL,POW.F4.BetaH,POW.F4.Gamma,POW.F8.Theta,POW.F8.Alpha,POW.F8.BetaL,POW.F8.BetaH,POW.F8.Gamma,POW.AF4.Theta,POW.AF4.Alpha,POW.AF4.BetaL,POW.AF4.BetaH,POW.AF4.Gamma
1.782176,1.965491,0.82216,0.462908,0.190484,3.652791,1.685182,1.429337,0.621319,0.293744,1.850013,1.753224,0.7872,0.47482,0.21028,2.319596,1.051866,0.680227,0.439587,0.256233,1.103494,0.295258,0.294911,0.129201,0.084608,0.554085,0.799371,0.161682,0.12449,0.083184,0.655918,1.117588,0.230392,0.180706,0.133774,1.096931,1.251294,0.291668,0.160573,0.136605,0.595059,1.42043,0.317123,0.16967,0.188905,0.963839,1.228679,0.337995,0.267245,0.263302,2.793462,1.411145,0.622474,0.470421,0.255831,2.960026,2.228054,0.865524,0.639179,0.24757,1.664613,1.746416,1.098148,0.53566,0.370515,1.966995,1.670482,0.881991,0.456104,0.217683
1.934119,2.172618,1.085939,0.482165,0.207691,5.203048,2.162507,1.728995,0.655435,0.343636,1.842052,1.800798,0.96376,0.480095,0.217507,3.717443,1.509305,0.886952,0.425483,0.279311,0.93938,0.27239,0.289066,0.124241,0.101311,0.520121,0.751762,0.13605,0.119461,0.090237,0.643606,1.10118,0.204869,0.199068,0.156423,1.19571,1.150739,0.29195,0.179439,0.124535,0.601037,1.377322,0.276249,0.170314,0.177611,0.922792,1.212409,0.312544,0.234108,0.281656,2.781087,1.628014,0.77581,0.492568,0.263687,3.134576,2.322227,0.991734,0.605233,0.271193,1.453227,1.763386,1.184546,0.573064,0.411289,2.21049,1.949008,1.105294,0.48054,0.260441
1.996698,2.180963,1.286018,0.529792,0.215777,6.43323,2.431948,1.902112,0.702341,0.369654,1.778663,1.707801,1.095856,0.534368,0.212989,5.399319,1.980111,1.073602,0.441336,0.291826,0.804697,0.247565,0.270123,0.134595,0.113177,0.442926,0.67746,0.121548,0.120852,0.095982,0.584529,1.038321,0.225145,0.220722,0.177193,1.222933,1.077106,0.339547,0.209129,0.119452,0.604053,1.361107,0.286093,0.183023,0.173149,0.858923,1.230504,0.317839,0.219943,0.289585,2.590075,1.716171,0.904967,0.532429,0.269809,3.090711,2.232405,1.059119,0.614299,0.283049,1.276251,1.658965,1.220256,0.620591,0.441666,2.329485,2.044988,1.270003,0.553886,0.291061
1.930386,1.969103,1.368462,0.595804,0.211125,6.896293,2.386382,1.903876,0.754895,0.363519,1.645451,1.502907,1.161459,0.635643,0.196241,6.973522,2.355514,1.204261,0.493661,0.291395,0.748275,0.242528,0.252618,0.159858,0.117282,0.351087,0.584745,0.120287,0.124327,0.09921,0.500644,0.938039,0.288325,0.2375,0.191537,1.167769,1.025352,0.431256,0.238659,0.122886,0.612726,1.357185,0.353147,0.19531,0.175378,0.781566,1.240864,0.342343,0.224591,0.285159,2.281432,1.634658,0.965975,0.567732,0.273387,2.848913,1.956685,1.046603,0.668128,0.280629,1.15192,1.412041,1.179576,0.654231,0.457063,2.292226,1.916545,1.329449,0.663445,0.302686
1.735413,1.617653,1.341157,0.662267,0.195141,6.436918,2.053965,1.747835,0.793362,0.329169,1.441149,1.265768,1.177919,0.762666,0.170601,8.150982,2.589537,1.276854,0.575131,0.279205,0.782421,0.279384,0.250055,0.191994,0.113432,0.274425,0.490103,0.133046,0.126069,0.10019,0.416927,0.814203,0.372172,0.242065,0.195941,1.049379,0.975993,0.539682,0.25907,0.131712,0.646224,1.334137,0.458432,0.198588,0.179392,0.721424,1.215011,0.369533,0.242788,0.270741,1.940136,1.429608,0.944609,0.577852,0.274174,2.479614,1.568662,0.972989,0.749428,0.26524,1.032758,1.091534,1.078583,0.658025,0.455234,2.122524,1.620447,1.284059,0.779283,0.293759
1.486215,1.264674,1.25794,0.711403,0.173112,5.282426,1.573422,1.501148,0.798957,0.28115,1.265186,1.090926,1.185801,0.88501,0.142476,9.070816,2.717775,1.327714,0.67687,0.259382,0.878097,0.366909,0.267654,0.218645,0.1046,0.23566,0.412422,0.161971,0.124709,0.100521,0.356844,0.686754,0.450914,0.231609,0.189835,0.912599,0.911604,0.627914,0.265,0.140419,0.719665,1.269771,0.568326,0.191095,0.17853,0.72627,1.157623,0.383606,0.266592,0.250832,1.685079,1.196094,0.856616,0.556993,0.271467,2.143177,1.195297,0.892252,0.835791,0.24123,0.980447,0.804575,0.947828,0.629111,0.435138,1.918763,1.274388,1.170256,0.868249,0.26788
1.278891,1.028862,1.1791,0.730178,0.151388,3.819982,1.123058,1.238978,0.762019,0.237018,1.274952,1.034288,1.226609,0.973099,0.118594,10.165201,2.798668,1.404876,0.785327,0.236783,0.964123,0.488763,0.29918,0.228875,0.095497,0.240574,0.367259,0.209423,0.122015,0.102014,0.326582,0.58102,0.504649,0.208431,0.176429,0.792071,0.833011,0.667376,0.2549,0.144615,0.82151,1.173326,0.647449,0.176101,0.168208,0.801309,1.103689,0.375245,0.287894,0.229865,1.585714,1.024377,0.740128,0.514419,0.262847,2.011562,0.944154,0.863677,0.906423,0.214152,1.013856,0.627279,0.816892,0.576944,0.39725,1.806915,0.994026,1.0389,0.905172,0.231836
1.188897,0.949091,1.147636,0.713683,0.134664,2.519422,0.843772,1.015904,0.686562,0.208397,1.569726,1.08255,1.326279,1.007591,0.103456,11.803339,2.873141,1.535571,0.88612,0.215399,0.976995,0.608891,0.33042,0.218806,0.090153,0.283739,0.362344,0.270393,0.120456,0.105273,0.326496,0.520936,0.525198,0.178427,0.161092,0.71132,0.766273,0.64588,0.231623,0.144031,0.923426,1.084257,0.66991,0.158796,0.149439,0.923105,1.090221,0.348316,0.299275,0.211678,1.63391,0.952341,0.64029,0.466162,0.246345,2.162747,0.856415,0.926831,0.945756,0.189888,1.082841,0.580697,0.708768,0.516267,0.345864,1.855079,0.833922,0.938372,0.883379,0.194076
1.314972,0.985714,1.175426,0.663349,0.125833,1.736996,0.769597,0.851158,0.586111,0.195972,2.148069,1.180733,1.480018,0.982244,0.098488,13.967495,2.93442,1.700866,0.960013,0.197434,0.915294,0.692317,0.343956,0.191218,0.089753,0.353377,0.395525,0.327023,0.120228,0.108959,0.361384,0.52142,0.51226,0.147972,0.148768,0.681439,0.759084,0.569593,0.200597,0.142058,1.006168,1.063218,0.630956,0.143841,0.128278,1.049217,1.127381,0.322804,0.296299,0.200284,1.782829,0.974422,0.601093,0.424678,0.22256,2.548227,0.926856,1.082654,0.941802,0.173955,1.203771,0.638534,0.643251,0.458927,0.289704,2.053903,0.78959,0.905855,0.81345,0.162925
1.623518,1.049187,1.237466,0.586702,0.126877,1.511094,0.824864,0.733056,0.477276,0.191348,2.832729,1.250841,1.637043,0.901947,0.102503,16.092808,2.918757,1.838335,0.98314,0.183196,0.811595,0.720173,0.331313,0.153753,0.092349,0.434969,0.458164,0.360999,0.119554,0.11057,0.432436,0.581799,0.473361,0.122374,0.142596,0.691483,0.884197,0.466398,0.16849,0.142594,1.045925,1.167215,0.551875,0.135626,0.112766,1.145677,1.191117,0.319276,0.280871,0.19863,1.984737,1.052686,0.637026,0.394751,0.196198,3.002268,1.098494,1.279579,0.886385,0.171165,1.336797,0.748992,0.621461,0.408512,0.238496,2.317344,0.807698,0.945952,0.714743,0.14511
2.042251,1.061866,1.287003,0.498936,0.138292,1.662599,0.892911,0.639611,0.375935,0.184023,3.400053,1.24937,1.725865,0.783301,0.113308,17.209255,2.751499,1.875154,0.94152,0.171971,0.701347,0.688834,0.296226,0.11666,0.094517,0.513199,0.539038,0.36515,0.116131,0.107952,0.527666,0.682217,0.423373,0.104205,0.143196,0.719,1.209295,0.369849,0.141802,0.147284,1.046176,1.407415,0.465045,0.136715,0.108775,1.19841,1.240626,0.347033,0.260066,0.207582,2.18583,1.153434,0.723266,0.375717,0.17543,3.320332,1.320866,1.439482,0.783414,0.183294,1.472266,0.871989,0.627771,0.363714,0.199097,2.52838,0.840261,1.027932,0.609431,0.144034
