POW.AF3.Theta,POW.AF3.Alpha,POW.AF3.BetaL,POW.AF3.BetaH,POW.AF3.Gamma,POW.F7.Theta,POW.F7.Alpha,POW.F7.BetaL,POW.F7.BetaH,POW.F7.Gamma,POW.F3.Theta,POW.F3.Alpha,POW.F3.BetaL,POW.F3.BetaH,POW.F3.Gamma,POW.FC5.Theta,POW.FC5.Alpha,POW.FC5.BetaL,POW.FC5.BetaH,POW.FC5.Gamma,POW.T7.Theta,POW.T7.Alpha,POW.T7.BetaL,POW.T7.BetaH,POW.T7.Gamma,POW.P7.Theta,POW.P7.Alpha,POW.P7.BetaL,POW.P7.BetaH,POW.P7.Gamma,POW.O1.Theta,POW.O1.Alpha,POW.O1.BetaL,POW.O1.BetaH,POW.O1.Gamma,POW.O2.Theta,POW.O2.Alpha,POW.O2.BetaL,POW.O2.BetaH,POW.O2.Gamma,POW.P8.Theta,POW.P8.Alpha,POW.P8.BetaL,POW.P8.BetaH,POW.P8.Gamma,POW.T8.Theta,POW.T8.Alpha,POW.T8.BetaL,POW.T8.BetaH,POW.T8.Gamma,POW.FC6.Theta,POW.FC6.Alpha,POW.FC6.BetaL,POW.FC6.BetaH,POW.FC6.Gamma,POW.F4.Theta,POW.F4.Alpha,POW.F4.BetaL,POW.F4.BetaH,POW.F4.Gamma,POW.F8.Theta,POW.F8.Alpha,POW.F8.BetaL,POW.F8.BetaH,POW.F8.Gamma,POW.AF4.Theta,POW.AF4.Alpha,POW.AF4.BetaL,POW.AF4.BetaH,POW.AF4.Gamma
35.870922,4.387257,3.053897,0.77706,0.436824,119.773499,12.684707,5.828065,1.6143,0.406819,8.564042,1.348804,1.911618,0.465213,0.452506,19.508839,2.248672,2.025149,0.648255,0.377878,7.10861,1.241643,1.166322,0.570127,0.664416,1.147949,0.462533,0.419011,0.331931,0.290392,1.296099,0.73063,0.854575,0.327801,0.384162,2.701786,0.688871,1.085472,0.221399,0.334176,2.922376,0.750338,1.515163,0.320998,0.546181,5.847917,1.223299,0.973194,0.755169,1.767274,32.364132,3.269998,2.358783,1.113476,0.960886,11.955385,2.197143,2.684563,0.658914,0.777439,88.767044,7.596329,4.63646,1.169538,1.090266,42.756634,6.112772,3.44832,0.952824,0.592188
34.60537,4.484586,3.072071,0.798061,0.49198,115.367668,12.09104,5.400875,1.547214,0.455417,8.831108,1.413601,1.99232,0.514548,0.491225,17.969105,2.284232,1.994427,0.669874,0.427335,8.507846,1.508651,1.113088,0.673657,0.624319,1.419021,0.573539,0.487188,0.357784,0.329053,1.330727,0.926943,0.958292,0.342357,0.408266,2.318552,0.790832,1.218637,0.250852,0.365136,2.60135,0.694913,1.780909,0.3578,0.561727,5.456284,1.305821,1.189453,0.803212,1.735837,30.223154,3.28241,2.966501,1.256537,0.981775,11.513604,2.289949,2.980136,0.713628,0.814969,83.546394,7.51383,5.068084,1.2414,1.238965,41.101948,6.156116,3.641469,1.030367,0.659647
29.310869,4.274722,2.829914,0.74286,0.565021,95.055649,10.504159,4.475214,1.330395,0.517616,8.618733,1.452608,1.971288,0.529182,0.534847,14.562672,2.206449,1.868438,0.638802,0.494674,9.883325,1.800251,1.067849,0.73321,0.584702,1.714716,0.689944,0.582372,0.379775,0.367412,1.456118,1.145486,1.074492,0.36688,0.434009,1.850726,0.969681,1.322792,0.28173,0.407728,2.191285,0.727105,1.944337,0.38542,0.59258,4.80944,1.46726,1.348303,0.820964,1.669337,24.933035,3.123543,3.393405,1.282892,1.033873,10.254437,2.363697,3.150605,0.738774,0.862072,68.219429,6.817042,5.107298,1.232196,1.348922,34.90287,5.743413,3.540154,1.006955,0.734243
21.679411,3.840076,2.430094,0.634466,0.654299,65.745071,8.144119,3.336509,1.029514,0.586866,8.034418,1.499737,1.864797,0.508954,0.583063,10.29575,2.091743,1.728784,0.570539,0.574318,10.667789,2.08344,1.103698,0.735429,0.555798,1.93011,0.78778,0.682528,0.385897,0.401792,1.605955,1.362953,1.174456,0.395967,0.46374,1.368071,1.218855,1.365326,0.30735,0.457435,1.775907,0.901093,1.95751,0.39533,0.646182,4.081074,1.736399,1.388597,0.798296,1.612344,17.991745,2.9113,3.517524,1.177636,1.133969,8.419532,2.448268,3.147761,0.72701,0.928079,46.980408,5.915021,4.76752,1.142199,1.419266,25.993715,5.043021,3.210915,0.890413,0.815951
15.316327,3.401486,2.027541,0.511878,0.752116,42.231106,6.051677,2.359245,0.743196,0.653939,7.554833,1.584732,1.716298,0.46965,0.634611,7.576732,2.090123,1.673012,0.495392,0.653379,10.6778,2.319083,1.243806,0.687546,0.552472,2.010619,0.855373,0.756337,0.375188,0.429865,1.748299,1.561644,1.219478,0.427607,0.496447,1.033579,1.519851,1.328165,0.330562,0.50653,1.552337,1.249045,1.818918,0.392792,0.715396,3.658992,2.122388,1.298187,0.747242,1.598416,11.999687,2.772992,3.316882,0.988339,1.277139,6.859809,2.586754,2.959475,0.69165,1.0156,28.325848,5.178345,4.197532,1.024016,1.470641,18.458954,4.370475,2.792372,0.722853,0.902119
14.241299,3.163891,1.767301,0.431417,0.84824,40.350002,5.318089,1.866153,0.583658,0.708491,7.844036,1.712836,1.592314,0.451139,0.686972,9.193716,2.291624,1.77384,0.453695,0.716518,10.039348,2.47289,1.450397,0.620154,0.592218,1.988094,0.88482,0.790123,0.36266,0.451004,1.928045,1.706747,1.20045,0.469728,0.527279,1.00816,1.817582,1.237053,0.366333,0.547564,1.672363,1.734472,1.601773,0.40384,0.781141,3.889991,2.577963,1.145253,0.698731,1.639289,9.288958,2.769093,2.909226,0.824865,1.437281,6.621325,2.782413,2.636788,0.675935,1.117797,22.458488,4.863098,3.60121,0.989329,1.545092,16.735762,4.00614,2.447769,0.586829,0.986684
20.045778,3.213299,1.699164,0.436072,0.931072,66.8993,6.519569,1.922048,0.611728,0.740205,9.2085,1.858526,1.541989,0.491983,0.734942,15.947083,2.671369,2.02003,0.471949,0.751026,9.370885,2.519872,1.649582,0.578062,0.683965,1.970755,0.878169,0.792755,0.370634,0.465341,2.233242,1.77176,1.142513,0.536996,0.551403,1.363707,2.038913,1.145148,0.434328,0.578468,2.175546,2.24864,1.410957,0.46189,0.825424,4.887943,2.990898,1.02501,0.686258,1.722882,10.418073,2.8335,2.466406,0.801714,1.581048,8.131618,2.977701,2.2673,0.727477,1.220953,34.144676,4.902649,3.146272,1.141172,1.678626,22.603481,4.038393,2.269379,0.559271,1.059437
31.166994,3.456345,1.758286,0.529659,0.986685,115.88163,9.249829,2.333459,0.797491,0.743595,11.387754,1.96985,1.567637,0.604818,0.769556,26.712296,3.074988,2.316831,0.547509,0.751489,9.277843,2.450029,1.767971,0.590157,0.814791,2.042366,0.843792,0.777346,0.41501,0.470852,2.685211,1.747422,1.084163,0.636995,0.564668,2.022485,2.135107,1.102288,0.542675,0.600809,2.949089,2.680707,1.328993,0.589474,0.838323,6.394336,3.240648,0.996057,0.731735,1.815932,14.232248,2.884616,2.126474,0.972646,1.675753,10.984602,3.093503,1.93327,0.868498,1.305465,60.051273,5.176752,2.872482,1.502342,1.870188,34.251911,4.321485,2.229837,0.666667,1.105202
43.225307,3.673923,1.812549,0.670084,1.001653,169.284561,12.343263,2.779645,1.033903,0.722473,13.550205,1.986669,1.617816,0.76182,0.779924,37.922112,3.305564,2.53009,0.644068,0.720758,9.928596,2.252776,1.768133,0.650984,0.946782,2.20875,0.787418,0.748779,0.492053,0.463533,3.223251,1.632761,1.045874,0.758858,0.563928,2.810152,2.090913,1.116273,0.680315,0.61642,3.806131,2.937221,1.366114,0.78342,0.820233,7.958414,3.235819,1.053079,0.832387,1.878828,18.702131,2.859533,1.930133,1.297631,1.697795,14.103887,3.043786,1.664332,1.071728,1.349949,90.860756,5.54001,2.708439,1.993378,2.072634,46.973801,4.563669,2.209352,0.866415,1.108087
51.43557,3.678914,1.752847,0.792403,0.96981,206.381546,14.581791,2.986428,1.199156,0.688432,14.805007,1.887385,1.622729,0.905202,0.759695,45.214573,3.243507,2.548676,0.713398,0.668226,11.204754,1.932672,1.655149,0.729278,1.035359,2.388383,0.714658,0.705317,0.578102,0.440433,3.668458,1.437226,1.014629,0.87304,0.549359,3.494711,1.925346,1.154033,0.816881,0.625319,4.523796,2.968525,1.461042,1.008328,0.782616,9.135939,2.963303,1.145761,0.963277,1.882915,22.106829,2.731953,1.822285,1.659411,1.64051,16.417696,2.806807,1.452671,1.271895,1.340523,115.806107,5.836068,2.534347,2.459814,2.207169,55.708454,4.514265,2.086698,1.071194,1.059888
