POW.AF3.Theta,POW.AF3.Alpha,POW.AF3.BetaL,POW.AF3.BetaH,POW.AF3.Gamma,POW.F7.Theta,POW.F7.Alpha,POW.F7.BetaL,POW.F7.BetaH,POW.F7.Gamma,POW.F3.Theta,POW.F3.Alpha,POW.F3.BetaL,POW.F3.BetaH,POW.F3.Gamma,POW.FC5.Theta,POW.FC5.Alpha,POW.FC5.BetaL,POW.FC5.BetaH,POW.FC5.Gamma,POW.T7.Theta,POW.T7.Alpha,POW.T7.BetaL,POW.T7.BetaH,POW.T7.Gamma,POW.P7.Theta,POW.P7.Alpha,POW.P7.BetaL,POW.P7.BetaH,POW.P7.Gamma,POW.O1.Theta,POW.O1.Alpha,POW.O1.BetaL,POW.O1.BetaH,POW.O1.Gamma,POW.O2.Theta,POW.O2.Alpha,POW.O2.BetaL,POW.O2.BetaH,POW.O2.Gamma,POW.P8.Theta,POW.P8.Alpha,POW.P8.BetaL,POW.P8.BetaH,POW.P8.Gamma,POW.T8.Theta,POW.T8.Alpha,POW.T8.BetaL,POW.T8.BetaH,POW.T8.Gamma,POW.FC6.Theta,POW.FC6.Alpha,POW.FC6.BetaL,POW.FC6.BetaH,POW.FC6.Gamma,POW.F4.Theta,POW.F4.Alpha,POW.F4.BetaL,POW.F4.BetaH,POW.F4.Gamma,POW.F8.Theta,POW.F8.Alpha,POW.F8.BetaL,POW.F8.BetaH,POW.F8.Gamma,POW.AF4.Theta,POW.AF4.Alpha,POW.AF4.BetaL,POW.AF4.BetaH,POW.AF4.Gamma
5.173033,1.222885,0.458842,0.293701,0.115545,15.881866,3.512976,1.390478,0.490869,0.206718,2.730414,0.909341,0.286496,0.267099,0.156311,4.330411,1.024657,0.388714,0.487881,0.169761,1.536672,0.788716,0.121435,0.208176,0.128196,0.231047,0.062888,0.058715,0.142437,0.074665,0.82067,0.225427,0.134066,0.152899,0.083981,2.310557,0.390743,0.495787,0.238337,0.117374,2.411091,0.275878,0.207662,0.150179,0.190358,1.47332,1.086522,0.326942,0.471479,0.38832,3.903415,1.414092,0.752866,0.355535,0.148385,2.843335,1.001413,0.444699,0.310872,0.107015,6.752177,1.586286,0.589199,0.421045,0.246012,5.122157,1.451972,0.560023,0.435567,0.163847
4.162858,1.099115,0.549909,0.305495,0.112726,11.133156,2.829635,1.257096,0.437499,0.19134,2.377968,0.865512,0.401066,0.307218,0.142014,3.311419,0.96398,0.425564,0.478689,0.162,1.678293,0.813963,0.130277,0.195043,0.128643,0.286589,0.070163,0.052243,0.119887,0.069901,0.826573,0.205513,0.121686,0.147722,0.082614,2.140422,0.355389,0.44243,0.239795,0.137262,2.173001,0.281677,0.20034,0.145699,0.189328,1.35033,1.076117,0.316777,0.449599,0.406562,2.737571,1.530808,0.730021,0.423104,0.165911,2.428144,0.988026,0.467814,0.367031,0.111288,3.66131,1.543436,0.525861,0.442227,0.25033,3.91057,1.431268,0.582228,0.445706,0.157378
3.567098,0.988006,0.690405,0.30468,0.113481,8.048341,2.154981,1.095985,0.370774,0.180736,2.149254,0.796033,0.563592,0.346159,0.133554,3.025039,0.874986,0.506482,0.466836,0.155977,1.780834,0.804827,0.154296,0.191939,0.138893,0.343907,0.084658,0.062224,0.116684,0.067199,0.775905,0.20784,0.11724,0.148404,0.080641,1.840079,0.365481,0.38314,0.235165,0.159732,2.036254,0.366405,0.217501,0.15288,0.185884,1.344065,0.997122,0.364385,0.447662,0.432878,2.344641,1.657482,0.73419,0.504806,0.187015,2.247856,0.96958,0.52615,0.428822,0.126515,2.386727,1.598763,0.577078,0.461917,0.267221,3.242768,1.370041,0.677272,0.44244,0.158184
3.223481,0.872571,0.843921,0.292979,0.118152,6.157193,1.552743,0.943507,0.302347,0.179792,2.098289,0.706667,0.740063,0.376913,0.13271,3.150127,0.776699,0.606739,0.452536,0.153487,1.814771,0.755554,0.189523,0.201817,0.166317,0.392557,0.10238,0.084821,0.130868,0.066348,0.702792,0.221677,0.122152,0.154584,0.079484,1.550432,0.423417,0.339527,0.233542,0.179575,2.080297,0.526405,0.260843,0.173797,0.180312,1.565673,0.909631,0.468892,0.481574,0.470607,2.677624,1.778089,0.75665,0.587093,0.209496,2.401973,0.944145,0.606375,0.486407,0.153144,2.526922,1.715752,0.712828,0.473896,0.298388,2.982729,1.259904,0.809487,0.431476,0.168619
2.972464,0.754464,0.972392,0.280353,0.12469,4.829468,1.061053,0.825462,0.245513,0.187189,2.194988,0.626075,0.889659,0.397869,0.138046,3.444918,0.692764,0.696075,0.437256,0.154194,1.71646,0.681098,0.233508,0.228753,0.215808,0.416667,0.122904,0.112304,0.155719,0.067074,0.638798,0.236793,0.137645,0.166595,0.081695,1.374835,0.530334,0.326505,0.244773,0.192015,2.280391,0.723524,0.327384,0.207789,0.174189,1.995302,0.869937,0.60722,0.559601,0.516945,3.447571,1.878694,0.799945,0.66094,0.231461,2.821395,0.926431,0.693653,0.536501,0.187657,3.416094,1.863331,0.898909,0.485111,0.337602,2.93584,1.119603,0.938485,0.425491,0.185246
2.775004,0.660001,1.048676,0.281031,0.129447,3.639816,0.718826,0.749209,0.210327,0.196367,2.375861,0.584707,0.982365,0.412481,0.144872,3.596482,0.652071,0.750343,0.424805,0.15606,1.543249,0.594606,0.282078,0.279495,0.284727,0.422158,0.14446,0.13746,0.184911,0.069291,0.62505,0.246547,0.165085,0.183514,0.088979,1.344771,0.666146,0.343341,0.273403,0.193855,2.511316,0.894357,0.404501,0.25102,0.169294,2.514889,0.89646,0.740114,0.675747,0.562306,4.332745,1.941371,0.875481,0.726605,0.250818,3.354877,0.925233,0.77548,0.58438,0.22226,4.663536,2.026149,1.100382,0.512293,0.371639,3.016298,0.992683,1.036005,0.43794,0.200997
2.677034,0.600244,1.05719,0.30657,0.129466,2.88205,0.523834,0.693272,0.201758,0.199573,2.543496,0.590452,1.000637,0.426845,0.147922,3.692355,0.654575,0.755112,0.42007,0.157913,1.304539,0.514497,0.326469,0.359332,0.363198,0.423968,0.164487,0.153575,0.213124,0.072914,0.685073,0.248335,0.201266,0.202444,0.100628,1.400288,0.788196,0.377638,0.316274,0.18454,2.641982,0.981212,0.472328,0.296808,0.166385,2.945993,0.963561,0.832016,0.80848,0.595637,5.014782,1.924533,0.977601,0.785823,0.266046,3.782212,0.92555,0.839087,0.638109,0.248153,5.875327,2.132915,1.269154,0.566849,0.38556,3.167918,0.892988,1.078249,0.473969,0.208835
2.636127,0.561032,0.994227,0.35725,0.125278,2.475906,0.439715,0.626642,0.215536,0.194206,2.649533,0.620912,0.945003,0.443834,0.145426,3.62108,0.686338,0.705165,0.423388,0.162116,1.097277,0.44234,0.357061,0.463599,0.439051,0.437807,0.179703,0.156225,0.23559,0.077285,0.809015,0.240902,0.238452,0.219646,0.113949,1.428867,0.844573,0.410353,0.362333,0.16748,2.54585,0.951721,0.510243,0.33764,0.166544,3.129822,1.013661,0.857435,0.929828,0.612496,5.256144,1.791385,1.074093,0.835819,0.279506,3.947497,0.894884,0.872961,0.700292,0.261509,6.652276,2.109749,1.354711,0.644819,0.371586,3.329799,0.805403,1.056985,0.525886,0.207547
2.581789,0.532826,0.874304,0.420512,0.120972,2.272417,0.434258,0.539091,0.241755,0.184635,2.690848,0.642641,0.832785,0.460249,0.139881,3.38904,0.71703,0.611161,0.42905,0.173007,0.974339,0.378868,0.374357,0.572813,0.501301,0.468977,0.186656,0.144822,0.248711,0.081338,0.97204,0.223516,0.265945,0.231821,0.125805,1.370639,0.809366,0.429163,0.396289,0.148733,2.25176,0.81823,0.509234,0.366753,0.171563,3.034261,0.995888,0.811984,1.014643,0.618556,5.045,1.536385,1.120196,0.867329,0.298352,3.848559,0.812068,0.867781,0.761453,0.265697,6.780448,1.909019,1.329924,0.726324,0.333115,3.386472,0.711662,0.982899,0.575452,0.202819
2.449737,0.507398,0.722023,0.476118,0.122724,2.153634,0.475988,0.435375,0.269558,0.17847,2.659737,0.633071,0.688193,0.469106,0.136366,3.02855,0.720847,0.494935,0.429778,0.19283,0.937598,0.329289,0.388364,0.660483,0.542354,0.504097,0.184004,0.123016,0.251464,0.084638,1.116713,0.198134,0.274539,0.236926,0.134372,1.227368,0.693617,0.433571,0.405861,0.134126,1.883447,0.636704,0.472855,0.379522,0.182067,2.688012,0.898652,0.708899,1.042796,0.621758,4.473009,1.207531,1.078177,0.867533,0.330303,3.545584,0.68825,0.819135,0.802774,0.268624,6.183324,1.549091,1.197391,0.786924,0.283335,3.251837,0.603022,0.872921,0.602401,0.203203
