POW.AF3.Theta,POW.AF3.Alpha,POW.AF3.BetaL,POW.AF3.BetaH,POW.AF3.Gamma,POW.F7.Theta,POW.F7.Alpha,POW.F7.BetaL,POW.F7.BetaH,POW.F7.Gamma,POW.F3.Theta,POW.F3.Alpha,POW.F3.BetaL,POW.F3.BetaH,POW.F3.Gamma,POW.FC5.Theta,POW.FC5.Alpha,POW.FC5.BetaL,POW.FC5.BetaH,POW.FC5.Gamma,POW.T7.Theta,POW.T7.Alpha,POW.T7.BetaL,POW.T7.BetaH,POW.T7.Gamma,POW.P7.Theta,POW.P7.Alpha,POW.P7.BetaL,POW.P7.BetaH,POW.P7.Gamma,POW.O1.Theta,POW.O1.Alpha,POW.O1.BetaL,POW.O1.BetaH,POW.O1.Gamma,POW.O2.Theta,POW.O2.Alpha,POW.O2.BetaL,POW.O2.BetaH,POW.O2.Gamma,POW.P8.Theta,POW.P8.Alpha,POW.P8.BetaL,POW.P8.BetaH,POW.P8.Gamma,POW.T8.Theta,POW.T8.Alpha,POW.T8.BetaL,POW.T8.BetaH,POW.T8.Gamma,POW.FC6.Theta,POW.FC6.Alpha,POW.FC6.BetaL,POW.FC6.BetaH,POW.FC6.Gamma,POW.F4.Theta,POW.F4.Alpha,POW.F4.BetaL,POW.F4.BetaH,POW.F4.Gamma,POW.F8.Theta,POW.F8.Alpha,POW.F8.BetaL,POW.F8.BetaH,POW.F8.Gamma,POW.AF4.Theta,POW.AF4.Alpha,POW.AF4.BetaL,POW.AF4.BetaH,POW.AF4.Gamma
1.216186,1.762298,0.411342,0.203408,0.105829,1.414855,1.243294,0.233226,0.157532,0.0838,1.389474,1.919775,0.332053,0.200097,0.103287,2.297185,2.177187,0.470366,0.17613,0.207815,0.797298,0.648495,0.197783,0.082353,0.127435,0.58365,0.548954,0.192205,0.053066,0.067477,0.881107,0.397002,0.164261,0.147689,0.088278,0.585823,0.510563,0.146725,0.218646,0.125076,0.826714,0.931578,0.115059,0.217055,0.129093,0.989376,0.598277,0.113192,0.602559,0.422265,1.434441,1.364633,0.260478,0.492937,0.22094,1.961802,2.054363,0.322874,0.358498,0.186309,0.71128,0.577942,0.220894,0.301003,0.226434,1.324773,1.106993,0.315607,0.228619,0.19154
1.259608,1.641783,0.389107,0.186216,0.103679,1.315248,1.115536,0.26916,0.164777,0.074576,1.272496,1.704286,0.309369,0.185703,0.102989,2.38395,2.097273,0.466594,0.177868,0.187989,0.935547,0.609979,0.174426,0.08344,0.146911,0.704576,0.516055,0.132874,0.049405,0.064969,0.897065,0.425877,0.136745,0.135242,0.090954,0.731411,0.485687,0.137607,0.217574,0.121005,0.878772,0.910091,0.102968,0.246009,0.132112,0.958608,0.496174,0.113155,0.624981,0.443225,1.538701,1.366645,0.292624,0.515282,0.232137,1.925285,2.009368,0.36732,0.365605,0.181877,0.706535,0.599134,0.243645,0.309403,0.230896,1.393058,1.133002,0.321556,0.24093,0.193865
1.310885,1.403003,0.337588,0.18917,0.107604,1.204029,0.941053,0.299865,0.181293,0.072278,1.171553,1.395358,0.312484,0.196158,0.103748,2.354251,1.888738,0.456301,0.188606,0.16492,1.14279,0.554737,0.164612,0.093239,0.177474,0.802734,0.457109,0.096088,0.048784,0.068425,0.891063,0.416992,0.127667,0.11505,0.0973,0.853801,0.434498,0.136692,0.213785,0.124594,0.881219,0.853484,0.108367,0.285692,0.142901,0.953627,0.388776,0.145112,0.631607,0.469208,1.683539,1.296001,0.363324,0.550813,0.25085,1.934494,1.828835,0.462349,0.3979,0.183612,0.712457,0.6092,0.287879,0.322763,0.244219,1.518986,1.079788,0.329142,0.272516,0.195983
1.371273,1.131883,0.284584,0.224178,0.115682,1.165388,0.784827,0.321036,0.215811,0.078722,1.117378,1.08743,0.350946,0.246658,0.106158,2.262415,1.634656,0.445941,0.21735,0.144848,1.338911,0.496483,0.171838,0.116283,0.219307,0.860205,0.388068,0.084935,0.052297,0.078976,0.879079,0.372549,0.13892,0.095242,0.109275,0.946774,0.371113,0.15564,0.211014,0.133113,0.845257,0.790782,0.133809,0.328067,0.15749,0.973687,0.304498,0.208842,0.621114,0.497162,1.847727,1.178558,0.474164,0.594881,0.271375,1.999792,1.570036,0.608252,0.461918,0.191191,0.748783,0.619708,0.367759,0.351655,0.260361,1.658354,0.982121,0.365889,0.337271,0.200675
1.415339,0.901011,0.258234,0.299942,0.125783,1.241202,0.68142,0.331013,0.276685,0.094826,1.07418,0.838852,0.418851,0.344883,0.110208,2.175617,1.397664,0.435306,0.275535,0.131559,1.453679,0.439048,0.194552,0.15639,0.268973,0.860416,0.325921,0.092709,0.060285,0.096434,0.827254,0.306526,0.165236,0.082854,0.126,0.976613,0.311463,0.197335,0.2106,0.142319,0.800451,0.745445,0.173922,0.360759,0.171467,1.019686,0.25749,0.295513,0.602224,0.525301,1.964607,1.036457,0.604954,0.637797,0.291833,2.045309,1.28446,0.777249,0.552275,0.203537,0.880673,0.635113,0.490986,0.406658,0.274825,1.731428,0.877309,0.449997,0.440066,0.209517
1.4107,0.743032,0.266528,0.412475,0.137099,1.394602,0.627371,0.329116,0.364634,0.119446,1.010935,0.660485,0.494027,0.480908,0.115323,2.11019,1.197227,0.418119,0.36834,0.126186,1.437085,0.380061,0.229295,0.212265,0.319602,0.806695,0.279577,0.113907,0.072252,0.119673,0.751804,0.237045,0.197237,0.079847,0.143222,0.967674,0.27001,0.252755,0.211399,0.149652,0.773122,0.724515,0.216452,0.372646,0.182361,1.066384,0.24884,0.384676,0.5886,0.551968,2.012137,0.888348,0.720061,0.664424,0.313371,2.021406,1.008212,0.920858,0.6485,0.219917,1.115452,0.65304,0.641111,0.486687,0.285246,1.721216,0.787544,0.572724,0.567177,0.222267
1.385916,0.653863,0.296625,0.541543,0.149856,1.692474,0.65232,0.319218,0.467085,0.148497,0.914875,0.534925,0.547355,0.628249,0.120616,2.09297,1.035872,0.389613,0.490329,0.127626,1.294837,0.317079,0.267834,0.277394,0.363526,0.715771,0.250314,0.147918,0.088487,0.146389,0.651537,0.181734,0.22788,0.084318,0.155117,0.918464,0.252677,0.306912,0.210934,0.155541,0.789577,0.715838,0.250033,0.359397,0.191538,1.084122,0.264675,0.45714,0.590887,0.576451,2.008147,0.766481,0.799536,0.663699,0.337783,1.905637,0.77151,0.992948,0.7228,0.240487,1.496775,0.698849,0.792964,0.574678,0.291045,1.689385,0.727594,0.7025,0.687758,0.23634
1.834506,0.665562,0.333392,0.655422,0.163542,4.132367,1.100771,0.343441,0.565502,0.175956,0.894055,0.441068,0.556953,0.750382,0.12473,2.616129,0.929187,0.35798,0.624641,0.13313,1.096421,0.253881,0.298624,0.340129,0.395868,0.61663,0.235608,0.191702,0.108832,0.17275,0.549117,0.153286,0.251584,0.092462,0.157028,0.841953,0.257966,0.352882,0.207207,0.161629,0.846301,0.700577,0.270973,0.325541,0.202274,1.057781,0.287615,0.504006,0.609633,0.598134,2.259185,0.697214,0.840979,0.633984,0.363481,1.797069,0.593904,0.969849,0.751294,0.264489,2.858211,0.853093,0.911548,0.64343,0.291923,2.207738,0.740334,0.803924,0.76524,0.247131
3.871099,0.821375,0.379106,0.722635,0.176455,13.179549,2.545912,0.476061,0.639987,0.195816,1.236838,0.365534,0.526773,0.813439,0.126567,4.639937,0.935201,0.3441,0.745057,0.139393,0.918743,0.197879,0.311345,0.388272,0.416778,0.527257,0.232651,0.237597,0.130605,0.193398,0.485445,0.152903,0.263957,0.10059,0.14798,0.75173,0.291361,0.396529,0.199984,0.168981,0.923818,0.669638,0.288921,0.284771,0.216231,1.014062,0.301697,0.521891,0.632694,0.615126,3.37664,0.686493,0.86493,0.583162,0.385053,1.97352,0.478756,0.87627,0.725686,0.288503,7.131446,1.189333,0.972905,0.667931,0.287201,4.414001,0.864996,0.872713,0.774297,0.250319
8.280201,1.145836,0.447538,0.726384,0.186544,32.259724,5.35727,0.767663,0.675226,0.204422,2.187027,0.316746,0.484181,0.80247,0.126311,8.793612,1.128034,0.369669,0.824205,0.144337,0.837601,0.157833,0.310755,0.416441,0.4303,0.474978,0.2407,0.277002,0.149414,0.203475,0.493278,0.174571,0.265628,0.106848,0.131311,0.664387,0.356112,0.449928,0.190396,0.177026,0.99897,0.628424,0.314807,0.253258,0.231429,0.994538,0.303253,0.514279,0.646552,0.623333,5.784543,0.731157,0.894132,0.524527,0.396088,2.683694,0.430022,0.768637,0.656353,0.306646,15.726711,1.739829,0.9736,0.639547,0.276578,9.087958,1.124117,0.930271,0.714659,0.244329
