POW.AF3.Theta,POW.AF3.Alpha,POW.AF3.BetaL,POW.AF3.BetaH,POW.AF3.Gamma,POW.F7.Theta,POW.F7.Alpha,POW.F7.BetaL,POW.F7.BetaH,POW.F7.Gamma,POW.F3.Theta,POW.F3.Alpha,POW.F3.BetaL,POW.F3.BetaH,POW.F3.Gamma,POW.FC5.Theta,POW.FC5.Alpha,POW.FC5.BetaL,POW.FC5.BetaH,POW.FC5.Gamma,POW.T7.Theta,POW.T7.Alpha,POW.T7.BetaL,POW.T7.BetaH,POW.T7.Gamma,POW.P7.Theta,POW.P7.Alpha,POW.P7.BetaL,POW.P7.BetaH,POW.P7.Gamma,POW.O1.Theta,POW.O1.Alpha,POW.O1.BetaL,POW.O1.BetaH,POW.O1.Gamma,POW.O2.Theta,POW.O2.Alpha,POW.O2.BetaL,POW.O2.BetaH,POW.O2.Gamma,POW.P8.Theta,POW.P8.Alpha,POW.P8.BetaL,POW.P8.BetaH,POW.P8.Gamma,POW.T8.Theta,POW.T8.Alpha,POW.T8.BetaL,POW.T8.BetaH,POW.T8.Gamma,POW.FC6.Theta,POW.FC6.Alpha,POW.FC6.BetaL,POW.FC6.BetaH,POW.FC6.Gamma,POW.F4.Theta,POW.F4.Alpha,POW.F4.BetaL,POW.F4.BetaH,POW.F4.Gamma,POW.F8.Theta,POW.F8.Alpha,POW.F8.BetaL,POW.F8.BetaH,POW.F8.Gamma,POW.AF4.Theta,POW.AF4.Alpha,POW.AF4.BetaL,POW.AF4.BetaH,POW.AF4.Gamma
34.951893,1.441326,0.524768,0.648335,0.368864,109.16053,3.355149,0.68319,0.714875,0.398791,8.035522,0.65926,0.522664,0.573792,0.304989,19.077002,0.795137,0.931911,0.651443,0.636597,5.567827,0.427651,0.625861,0.283941,0.529397,1.592979,0.336912,0.416033,0.296556,0.26496,1.491542,0.509721,0.738539,0.43803,0.240644,1.349689,0.603518,0.534877,0.448139,0.232507,1.412785,0.644275,0.612673,0.363454,0.225737,0.947376,0.579511,0.432873,0.334541,0.430289,11.386616,0.87021,0.561688,1.351548,0.591296,10.252277,0.701072,0.678867,0.780243,0.441178,45.25803,2.362556,0.384424,0.827874,0.672903,48.267387,3.561326,1.191855,1.275584,1.140874
23.619734,1.138231,0.525438,0.59136,0.378799,73.284035,2.373883,0.705615,0.720445,0.406002,5.713521,0.642865,0.57532,0.557343,0.286836,12.947041,0.722065,0.915274,0.540346,0.609342,6.018042,0.396052,0.734119,0.263913,0.526424,1.934044,0.481164,0.505266,0.301669,0.287389,1.690844,0.498871,0.770851,0.399059,0.25315,1.527311,0.588506,0.543313,0.422794,0.255157,1.712238,0.636301,0.645295,0.336973,0.237184,1.191919,0.514148,0.407974,0.276794,0.477826,8.364449,0.81907,0.56883,1.237631,0.663474,7.685164,0.726658,0.732969,0.702412,0.452711,30.104177,1.505562,0.276498,0.728692,0.659019,31.831139,2.67418,1.176553,1.266684,1.178629
13.979334,0.869136,0.549757,0.534411,0.393378,41.780697,1.499849,0.716147,0.743526,0.435418,4.033068,0.624427,0.628913,0.533787,0.273526,7.863204,0.626364,0.879653,0.465392,0.572018,6.697945,0.359295,0.847176,0.246706,0.528738,2.395639,0.635631,0.562728,0.301906,0.319196,1.97253,0.511451,0.775547,0.346559,0.265499,1.799868,0.572931,0.537457,0.389065,0.275745,2.099599,0.617411,0.67814,0.308885,0.255787,1.507305,0.440171,0.409927,0.246898,0.518813,5.994771,0.80357,0.603149,1.089339,0.760461,5.832008,0.784654,0.777238,0.626803,0.478824,17.064659,0.786798,0.226021,0.665351,0.638096,17.998516,1.791635,1.10835,1.203539,1.199451
7.852851,0.687617,0.580578,0.482141,0.413147,20.774981,0.962105,0.692857,0.761144,0.489924,3.205809,0.603971,0.668128,0.503023,0.260323,4.822156,0.558442,0.811731,0.432366,0.53204,7.65037,0.329052,0.932029,0.244629,0.54707,2.946889,0.759166,0.564514,0.297594,0.353683,2.308271,0.55135,0.747843,0.292651,0.273626,2.092949,0.566695,0.52214,0.347552,0.287164,2.47488,0.60677,0.702039,0.284074,0.277175,1.800994,0.385228,0.439288,0.246019,0.538204,4.621048,0.85499,0.637723,0.930083,0.856655,5.00088,0.865368,0.812911,0.552735,0.516751,8.551207,0.356746,0.23004,0.64515,0.627878,9.451591,1.145286,0.981965,1.086108,1.218272
5.290443,0.621146,0.598245,0.431255,0.437903,11.271837,0.802586,0.634732,0.747933,0.559574,3.065121,0.594479,0.677802,0.464305,0.242357,3.842372,0.569417,0.707594,0.43486,0.494394,8.86529,0.322897,0.957666,0.269097,0.587625,3.556977,0.821978,0.507521,0.287979,0.379705,2.648756,0.608364,0.690231,0.248133,0.274453,2.327148,0.576688,0.50343,0.306915,0.285039,2.749244,0.614791,0.703814,0.268341,0.297512,1.994615,0.363342,0.479827,0.267914,0.527297,4.171727,1.003482,0.662055,0.785332,0.922111,5.045349,0.978365,0.83622,0.480405,0.55904,4.742895,0.240553,0.270365,0.649977,0.639126,6.031429,0.832633,0.817482,0.924733,1.244464
4.908801,0.686727,0.592503,0.377492,0.46681,9.358588,0.911651,0.55834,0.698844,0.628481,3.231765,0.63501,0.651478,0.419355,0.219326,4.165324,0.687819,0.583902,0.461334,0.462639,10.250744,0.347815,0.904384,0.329684,0.649557,4.177731,0.815524,0.409341,0.272792,0.388279,2.932789,0.666803,0.613578,0.219049,0.268435,2.469388,0.604,0.483417,0.28045,0.26985,2.893934,0.63774,0.672567,0.268613,0.316721,2.054493,0.371798,0.509204,0.30805,0.49072,4.262533,1.256626,0.668981,0.672957,0.940244,5.511787,1.167162,0.839781,0.415503,0.596758,3.842074,0.374573,0.3229,0.656572,0.673999,5.543441,0.842033,0.653579,0.749055,1.282711
5.213305,0.849077,0.561896,0.321862,0.497907,10.305541,1.085476,0.485134,0.629508,0.681952,3.417778,0.739568,0.592512,0.373564,0.197527,4.928621,0.873453,0.476257,0.49552,0.441464,11.58358,0.396002,0.780758,0.430495,0.725135,4.726691,0.7514,0.298467,0.251994,0.378638,3.105067,0.705173,0.531949,0.206505,0.261005,2.543818,0.644556,0.465831,0.278833,0.247714,2.943517,0.662355,0.613439,0.289775,0.338716,2.016614,0.394178,0.517963,0.36523,0.446722,4.561807,1.559665,0.665683,0.597792,0.922091,5.990892,1.429471,0.813587,0.36847,0.624971,3.981939,0.634277,0.376654,0.64952,0.72514,5.870488,1.054269,0.534178,0.594047,1.330259
5.501111,1.062968,0.522544,0.271454,0.526978,11.615851,1.20987,0.447625,0.564174,0.710987,3.565892,0.896699,0.515583,0.333111,0.185269,5.622133,1.070598,0.42573,0.520108,0.437005,12.579288,0.448158,0.626231,0.562698,0.801509,5.0965,0.653746,0.200003,0.227104,0.358279,3.131429,0.71068,0.456667,0.208741,0.259726,2.604059,0.682492,0.458023,0.301571,0.226195,2.969897,0.669461,0.545809,0.328647,0.365608,1.965614,0.411999,0.516422,0.434761,0.418314,4.908393,1.812323,0.673666,0.55217,0.896994,6.310811,1.703598,0.759875,0.345377,0.641612,4.272028,0.915221,0.439602,0.62531,0.777606,6.151712,1.357981,0.507232,0.483572,1.380126
5.64914,1.282784,0.49317,0.23268,0.547973,12.580421,1.277607,0.460095,0.518058,0.714006,3.731761,1.071264,0.437757,0.301085,0.18774,6.011357,1.232939,0.45341,0.520902,0.45509,12.976219,0.484082,0.494602,0.699239,0.865649,5.191546,0.554256,0.132693,0.202485,0.338676,3.003403,0.693529,0.399722,0.221435,0.270016,2.697837,0.703202,0.463696,0.334844,0.210593,3.036689,0.651735,0.489412,0.369897,0.393675,1.985604,0.419712,0.520576,0.504556,0.421747,5.260908,1.938617,0.714397,0.523893,0.892987,6.488064,1.916328,0.698219,0.341526,0.645413,4.515193,1.182862,0.519874,0.588933,0.816101,6.36368,1.68729,0.587362,0.423907,1.427946
5.598628,1.43053,0.496409,0.209103,0.554899,12.843201,1.254885,0.520653,0.492349,0.69635,3.923768,1.195454,0.379405,0.278807,0.204161,5.940697,1.303137,0.559572,0.492808,0.499301,12.612754,0.478334,0.423403,0.801335,0.90418,4.988784,0.471416,0.101356,0.183099,0.328863,2.750931,0.667152,0.36976,0.237818,0.290909,2.8369,0.696245,0.482286,0.35708,0.202156,3.174302,0.616879,0.462124,0.393045,0.41362,2.129846,0.418193,0.544471,0.558498,0.457005,5.566782,1.887813,0.806068,0.507905,0.922974,6.541234,1.993886,0.658146,0.344298,0.634725,4.564362,1.369358,0.629603,0.547672,0.831472,6.436563,1.934648,0.764463,0.40134,1.47394
5.347733,1.471715,0.557116,0.203863,0.544172,12.269401,1.164028,0.614241,0.478398,0.667033,4.08924,1.225783,0.361058,0.266303,0.2282,5.409438,1.266281,0.727266,0.444843,0.566719,11.49394,0.432188,0.422918,0.83548,0.905077,4.531315,0.412972,0.099056,0.172325,0.330779,2.432354,0.644098,0.371464,0.249211,0.314444,2.968414,0.662137,0.508105,0.351175,0.197801,3.335203,0.581167,0.468567,0.384572,0.414653,2.34637,0.419023,0.588334,0.580969,0.506277,5.699709,1.692075,0.943964,0.510436,0.974784,6.46011,1.926905,0.670234,0.343534,0.606403,4.344352,1.455826,0.785167,0.506053,0.825805,6.280941,2.037384,1.015382,0.395019,1.518894
4.87964,1.433327,0.676454,0.218725,0.516433,10.944843,1.059443,0.717954,0.464391,0.633938,4.129787,1.178648,0.389061,0.262097,0.251251,4.530311,1.160674,0.921019,0.395078,0.644032,9.785525,0.370448,0.475573,0.788041,0.86074,3.915582,0.379854,0.113197,0.170544,0.338858,2.107845,0.63357,0.396947,0.248549,0.329405,3.017318,0.617968,0.531352,0.314274,0.192322,3.443525,0.569034,0.503416,0.345752,0.390799,2.556344,0.443755,0.635065,0.563781,0.543729,5.59184,1.447405,1.091893,0.539968,1.01657,6.183538,1.783918,0.736349,0.337788,0.558353,3.801007,1.470355,0.990381,0.471992,0.810847,5.822562,2.002287,1.297539,0.39699,1.556332
4.253929,1.39724,0.828317,0.253098,0.477376,9.124184,1.03598,0.80795,0.445131,0.600649,3.969009,1.117303,0.453715,0.263644,0.266914,3.546188,1.062617,1.10019,0.362535,0.711319,7.786612,0.337793,0.549406,0.67319,0.772794,3.265357,0.378302,0.132818,0.177531,0.343994,1.825012,0.644067,0.430729,0.236532,0.326977,2.905674,0.587635,0.543654,0.2585,0.181527,3.39788,0.601111,0.55597,0.291148,0.344784,2.656065,0.517832,0.660231,0.509917,0.548701,5.185359,1.266097,1.197192,0.595299,1.019619,5.680031,1.675416,0.832956,0.335607,0.49441,3.073105,1.483156,1.234365,0.454086,0.801477,5.125289,1.902901,1.561354,0.412685,1.570727
3.559812,1.436505,0.959155,0.302337,0.435946,7.21479,1.161968,0.856353,0.423949,0.567411,3.604231,1.105203,0.526164,0.267491,0.273042,2.693015,1.036784,1.222111,0.356339,0.747171,5.824973,0.367933,0.614573,0.528057,0.653404,2.697437,0.412401,0.151739,0.193353,0.338028,1.612725,0.667669,0.454347,0.222253,0.304439,2.631831,0.579834,0.54091,0.204252,0.164434,3.177831,0.670739,0.613121,0.239611,0.287125,2.568528,0.645994,0.646469,0.431154,0.514548,4.532711,1.200092,1.212999,0.663799,0.977137,4.984379,1.671467,0.916971,0.34541,0.424882,2.32646,1.544058,1.485899,0.452734,0.810942,4.282423,1.821625,1.747655,0.44304,1.542594
2.931709,1.572012,1.020937,0.357355,0.398731,5.43602,1.433921,0.846724,0.407103,0.534378,3.153314,1.169711,0.577796,0.270393,0.270636,2.163543,1.108204,1.257705,0.373198,0.737312,4.164667,0.464297,0.649123,0.39575,0.521438,2.275632,0.472127,0.1683,0.216022,0.317771,1.468104,0.683455,0.456483,0.216409,0.265783,2.267012,0.595997,0.5261,0.170549,0.143347,2.822635,0.756173,0.667821,0.209459,0.231034,2.35968,0.81008,0.603513,0.346807,0.449878,3.750403,1.234027,1.128415,0.727591,0.903866,4.292315,1.775307,0.963012,0.369064,0.361482,1.745836,1.662029,1.705977,0.468852,0.845029,3.443409,1.798238,1.817094,0.488894,1.470183
